applicant_id,PD,risk_grade,decision,recommended_credit_limit,LGD,EAD,expected_loss,top_reason_1,top_reason_2,top_reason_3,model_used,loan_amount,annual_income,debt_to_income,credit_grade,loan_purpose,application_vintage,default_flag,interest_rate,expected_loss_rate,challenger_PD
APP-00104,0.06364023870417732,C,Review,3700.0,0.55,25515.15,893.08,large loan amount,high revolving utilization,high debt-to-income,champion_logistic_scorecard_calibrated,25515.15,69370.12,0.225,A,debt_consolidation,2022Q1,0,0.0539,0.03500194982196852,0.014871649142748886
APP-00105,0.06364023870417732,C,Review,10900.0,0.55,11345.91,397.13,prior delinquency,weak credit grade,high revolving utilization,champion_logistic_scorecard_calibrated,11345.91,81637.64,0.2753,C,debt_consolidation,2022Q1,0,0.147,0.03500204038283399,0.014871649142748886
APP-00106,0.01411059176294206,A,Approve,4800.0,0.35,15182.49,74.98,modeled PD below approve cutoff,weak credit grade,large loan amount,champion_logistic_scorecard_calibrated,15182.49,38760.91,0.0969,B,medical,2022Q1,0,0.106,0.0049385838554808865,0.014871649142748886
APP-00107,0.06364023870417732,C,Review,8800.0,0.55,7669.5,268.45,weak credit grade,high revolving utilization,high debt-to-income,champion_logistic_scorecard_calibrated,7669.5,161130.71,0.4187,D,debt_consolidation,2022Q1,0,0.2043,0.03500228176543451,0.12751187431494337
APP-00108,0.013871429190688804,A,Approve,4200.0,0.35,9757.37,47.37,modeled PD below approve cutoff,high debt-to-income,high revolving utilization,champion_logistic_scorecard_calibrated,9757.37,33000.36,0.2973,B,major_purchase,2022Q1,0,0.1052,0.004854791813777687,0.014871649142748886
APP-00109,0.01411059176294206,A,Approve,28900.0,0.35,25144.85,124.18,modeled PD below approve cutoff,large loan amount,high revolving utilization,champion_logistic_scorecard_calibrated,25144.85,161859.63,0.1762,C,home_improvement,2022Q1,0,0.1345,0.004938585833679661,0.014871649142748886
APP-00110,0.14697357203751066,D,Decline,0.0,0.55,0.0,0.0,prior delinquency,weak credit grade,high debt-to-income,champion_logistic_scorecard_calibrated,10849.8,118736.12,0.5088,D,debt_consolidation,2022Q1,0,0.1813,0.0,0.07636828644501278
APP-00111,0.06364023870417732,C,Review,7300.0,0.55,12859.12,450.1,prior delinquency,high debt-to-income,weak credit grade,champion_logistic_scorecard_calibrated,12859.12,82015.68,0.4512,B,debt_consolidation,2022Q1,0,0.1124,0.03500239518722899,0.014871649142748886
APP-00112,0.06364023870417732,C,Review,13100.0,0.55,11376.91,398.22,prior delinquency,weak credit grade,high revolving utilization,champion_logistic_scorecard_calibrated,11376.91,133120.14,0.2892,C,debt_consolidation,2022Q1,0,0.1461,0.0350024743098082,0.014871649142748886
APP-00113,0.14697357203751066,D,Decline,0.0,0.55,0.0,0.0,prior delinquency,large loan amount,weak credit grade,champion_logistic_scorecard_calibrated,36534.98,100190.38,0.5782,C,home_improvement,2022Q1,0,0.1462,0.0,0.014871649142748886
APP-00114,0.013871429190688804,A,Approve,4300.0,0.35,20341.61,98.76,modeled PD below approve cutoff,weak credit grade,high revolving utilization,champion_logistic_scorecard_calibrated,20341.61,46881.21,0.2487,B,small_business,2022Q1,0,0.1271,0.004855072926872554,0.014871649142748886
APP-00115,0.013871429190688804,A,Approve,27700.0,0.35,39980.42,194.1,modeled PD below approve cutoff,large loan amount,weak credit grade,champion_logistic_scorecard_calibrated,39980.42,150908.44,0.0886,B,major_purchase,2022Q1,0,0.0968,0.004854876462028163,0.014871649142748886
APP-00116,0.14697357203751066,D,Decline,0.0,0.55,0.0,0.0,prior delinquency,weak credit grade,high revolving utilization,champion_logistic_scorecard_calibrated,8953.0,39452.42,0.2063,E,debt_consolidation,2022Q1,0,0.282,0.0,0.12751187431494337
APP-00117,0.06364023870417732,C,Review,1200.0,0.55,12033.25,421.19,large loan amount,high revolving utilization,weak credit grade,champion_logistic_scorecard_calibrated,12033.25,26586.09,0.1873,A,small_business,2022Q1,0,0.0811,0.035002181455550244,0.014871649142748886
APP-00118,0.06364023870417732,C,Review,3900.0,0.55,8192.81,286.77,prior delinquency,weak credit grade,high revolving utilization,champion_logistic_scorecard_calibrated,8192.81,39149.69,0.1892,C,home_improvement,2022Q1,0,0.1324,0.035002642560977244,0.014871649142748886
APP-00119,0.013871429190688804,A,Approve,13300.0,0.35,11535.49,56.0,modeled PD below approve cutoff,weak credit grade,large loan amount,champion_logistic_scorecard_calibrated,11535.49,62405.89,0.125,B,major_purchase,2022Q1,0,0.1058,0.0048545835504170175,0.014871649142748886
APP-00120,0.06364023870417732,C,Review,12300.0,0.55,11729.64,410.56,high revolving utilization,large loan amount,high debt-to-income,champion_logistic_scorecard_calibrated,11729.64,85435.55,0.222,A,debt_consolidation,2022Q1,0,0.077,0.03500192674284974,0.014871649142748886
APP-00121,0.01411059176294206,A,Approve,7300.0,0.35,9184.45,45.36,modeled PD below approve cutoff,high debt-to-income,large loan amount,champion_logistic_scorecard_calibrated,9184.45,45882.43,0.4001,A,debt_consolidation,2022Q1,0,0.0871,0.004938782398510526,0.014871649142748886
APP-00122,0.013871429190688804,A,Approve,11300.0,0.35,9863.25,47.89,modeled PD below approve cutoff,large loan amount,high debt-to-income,champion_logistic_scorecard_calibrated,9863.25,103488.19,0.1811,B,medical,2022Q1,0,0.1165,0.004855397561655641,0.014871649142748886
APP-00123,0.01411059176294206,A,Approve,8900.0,0.35,7734.86,38.2,modeled PD below approve cutoff,high debt-to-income,large loan amount,champion_logistic_scorecard_calibrated,7734.86,89208.53,0.2365,B,medical,2022Q1,0,0.1037,0.004938680208820845,0.014871649142748886
APP-00124,0.01411059176294206,A,Approve,5900.0,0.35,21728.45,107.31,modeled PD below approve cutoff,weak credit grade,large loan amount,champion_logistic_scorecard_calibrated,21728.45,57956.36,0.2885,C,major_purchase,2022Q1,0,0.1397,0.004938686376616832,0.014871649142748886
APP-00125,0.01411059176294206,A,Approve,11200.0,0.35,14825.33,73.22,modeled PD below approve cutoff,high revolving utilization,large loan amount,champion_logistic_scorecard_calibrated,14825.33,59512.43,0.1184,C,debt_consolidation,2022Q1,0,0.1373,0.0049388445316225675,0.014871649142748886
APP-00126,0.06364023870417732,C,Review,16000.0,0.55,13916.25,487.1,high revolving utilization,weak credit grade,large loan amount,champion_logistic_scorecard_calibrated,13916.25,151593.55,0.3217,C,medical,2022Q1,0,0.167,0.03500224557621486,0.014871649142748886
APP-00127,0.01411059176294206,A,Approve,3100.0,0.35,29411.67,145.26,modeled PD below approve cutoff,weak credit grade,high revolving utilization,champion_logistic_scorecard_calibrated,29411.67,37304.51,0.1034,C,debt_consolidation,2022Q1,0,0.1467,0.004938855903116008,0.014871649142748886
APP-00128,0.06364023870417732,C,Review,1700.0,0.55,39827.79,1394.06,large loan amount,high debt-to-income,weak credit grade,champion_logistic_scorecard_calibrated,39827.79,42485.65,0.4251,A,medical,2022Q1,0,0.0948,0.03500219319224089,0.014871649142748886
APP-00129,0.013871429190688804,A,Approve,3700.0,0.35,10668.43,51.8,modeled PD below approve cutoff,large loan amount,weak credit grade,champion_logistic_scorecard_calibrated,10668.43,30339.91,0.1975,A,debt_consolidation,2022Q1,0,0.0752,0.00485544733386262,0.014871649142748886
APP-00130,0.013871429190688804,A,Approve,3200.0,0.35,8527.35,41.4,modeled PD below approve cutoff,large loan amount,high revolving utilization,champion_logistic_scorecard_calibrated,8527.35,24000.0,0.109,B,home_improvement,2022Q1,0,0.0942,0.004854966666080317,0.014871649142748886
APP-00131,0.06364023870417732,C,Review,1500.0,0.55,21470.58,751.52,prior delinquency,weak credit grade,large loan amount,champion_logistic_scorecard_calibrated,21470.58,37878.89,0.3159,C,medical,2022Q1,1,0.1543,0.03500231479540841,0.014871649142748886
APP-00132,0.06364023870417732,C,Review,2400.0,0.55,42000.0,1470.09,large loan amount,high revolving utilization,high debt-to-income,champion_logistic_scorecard_calibrated,42000.0,59729.12,0.4215,B,medical,2022Q1,0,0.1036,0.03500214285714286,0.014871649142748886
APP-00133,0.06364023870417732,C,Review,2300.0,0.55,15133.87,529.72,high revolving utilization,weak credit grade,high debt-to-income,champion_logistic_scorecard_calibrated,15133.87,45896.4,0.3663,B,small_business,2022Q1,0,0.0842,0.03500228295868803,0.014871649142748886
APP-00134,0.01411059176294206,A,Approve,8200.0,0.35,7097.14,35.05,modeled PD below approve cutoff,high revolving utilization,high debt-to-income,champion_logistic_scorecard_calibrated,7097.14,79431.65,0.2927,B,debt_consolidation,2022Q1,0,0.1052,0.004938609073514119,0.014871649142748886
APP-00135,0.013871429190688804,A,Approve,13000.0,0.35,12005.81,58.29,modeled PD below approve cutoff,large loan amount,high revolving utilization,champion_logistic_scorecard_calibrated,12005.81,57173.61,0.1052,B,other,2022Q1,0,0.096,0.004855149298547953,0.014871649142748886
APP-00136,0.013871429190688804,A,Approve,7000.0,0.35,6077.3,29.51,modeled PD below approve cutoff,high revolving utilization,weak credit grade,champion_logistic_scorecard_calibrated,6077.3,45034.54,0.2865,B,major_purchase,2022Q1,0,0.0937,0.004855774768400441,0.014871649142748886
APP-00137,0.06364023870417732,C,Review,1600.0,0.55,14642.59,512.52,prior delinquency,weak credit grade,high debt-to-income,champion_logistic_scorecard_calibrated,14642.59,39463.21,0.4368,C,home_improvement,2022Q1,0,0.1395,0.03500200442681247,0.014871649142748886
APP-00138,0.013871429190688804,A,Approve,13900.0,0.35,12106.06,58.77,modeled PD below approve cutoff,large loan amount,high debt-to-income,champion_logistic_scorecard_calibrated,12106.06,81687.95,0.2099,A,home_improvement,2022Q1,0,0.0876,0.0048545934845854065,0.014871649142748886
APP-00139,0.14697357203751066,D,Decline,0.0,0.55,0.0,0.0,prior delinquency,weak credit grade,high debt-to-income,champion_logistic_scorecard_calibrated,13233.23,76037.79,0.58,D,major_purchase,2022Q1,0,0.2002,0.0,0.07636828644501278
APP-00140,0.14697357203751066,D,Decline,0.0,0.55,0.0,0.0,prior delinquency,weak credit grade,high revolving utilization,champion_logistic_scorecard_calibrated,13742.93,52258.59,0.491,D,debt_consolidation,2022Q1,1,0.2218,0.0,0.12751187431494337
APP-00141,0.06364023870417732,C,Review,2600.0,0.55,42000.0,1470.09,prior delinquency,large loan amount,weak credit grade,champion_logistic_scorecard_calibrated,42000.0,64648.37,0.3069,C,debt_consolidation,2022Q1,0,0.1452,0.03500214285714286,0.014871649142748886
APP-00142,0.06364023870417732,C,Review,1900.0,0.55,19470.95,681.52,weak credit grade,high debt-to-income,large loan amount,champion_logistic_scorecard_calibrated,19470.95,46164.6,0.5725,C,debt_consolidation,2022Q1,0,0.1421,0.03500188742716714,0.014871649142748886
APP-00143,0.06364023870417732,C,Review,4600.0,0.55,24876.17,870.72,prior delinquency,weak credit grade,large loan amount,champion_logistic_scorecard_calibrated,24876.17,87824.97,0.4242,D,debt_consolidation,2022Q1,0,0.1886,0.03500217276212536,0.07636828644501278
APP-00144,0.14697357203751066,D,Decline,0.0,0.55,0.0,0.0,prior delinquency,weak credit grade,high revolving utilization,champion_logistic_scorecard_calibrated,8836.49,69220.0,0.2193,D,medical,2022Q1,0,0.2184,0.0,0.12751187431494337
APP-00145,0.01411059176294206,A,Approve,9700.0,0.35,8398.12,41.48,modeled PD below approve cutoff,weak credit grade,high debt-to-income,champion_logistic_scorecard_calibrated,8398.12,54308.02,0.3839,B,debt_consolidation,2022Q1,0,0.1145,0.004939200678247035,0.014871649142748886
APP-00146,0.06364023870417732,C,Review,3400.0,0.55,9915.13,347.05,prior delinquency,weak credit grade,high revolving utilization,champion_logistic_scorecard_calibrated,9915.13,49080.5,0.4548,D,debt_consolidation,2022Q1,0,0.2096,0.03500206250447549,0.12751187431494337
APP-00147,0.06364023870417732,C,Review,4400.0,0.55,10295.22,360.35,prior delinquency,weak credit grade,high debt-to-income,champion_logistic_scorecard_calibrated,10295.22,54286.71,0.4006,C,other,2022Q1,0,0.1584,0.03500168039148265,0.014871649142748886
APP-00148,0.01411059176294206,A,Approve,8600.0,0.35,31385.79,155.01,modeled PD below approve cutoff,high revolving utilization,weak credit grade,champion_logistic_scorecard_calibrated,31385.79,74304.59,0.0817,A,debt_consolidation,2022Q1,0,0.1066,0.004938859273575716,0.014871649142748886
APP-00149,0.013871429190688804,A,Approve,11200.0,0.35,21233.23,103.09,modeled PD below approve cutoff,large loan amount,high revolving utilization,champion_logistic_scorecard_calibrated,21233.23,75746.56,0.2221,C,debt_consolidation,2022Q1,0,0.1514,0.004855125668586456,0.014871649142748886
APP-00150,0.06364023870417732,C,Review,1600.0,0.55,13094.01,458.32,prior delinquency,weak credit grade,high debt-to-income,champion_logistic_scorecard_calibrated,13094.01,36665.58,0.3917,D,home_improvement,2022Q1,0,0.2107,0.03500226439417718,0.12751187431494337
APP-00151,0.06364023870417732,C,Review,1600.0,0.55,35278.97,1234.84,prior delinquency,large loan amount,high revolving utilization,champion_logistic_scorecard_calibrated,35278.97,39254.24,0.3809,B,debt_consolidation,2022Q1,0,0.1059,0.03500215567517986,0.014871649142748886
APP-00152,0.013871429190688804,A,Approve,7000.0,0.35,13590.46,65.98,modeled PD below approve cutoff,large loan amount,weak credit grade,champion_logistic_scorecard_calibrated,13590.46,57790.29,0.4663,A,debt_consolidation,2022Q1,0,0.0765,0.004854876141057772,0.014871649142748886
APP-00153,0.06364023870417732,C,Review,5000.0,0.55,10472.28,366.55,prior delinquency,weak credit grade,high debt-to-income,champion_logistic_scorecard_calibrated,10472.28,56767.5,0.3644,C,medical,2022Q1,1,0.1343,0.035001928901824624,0.014871649142748886
APP-00154,0.06364023870417732,C,Review,9800.0,0.55,16840.55,589.46,prior delinquency,weak credit grade,high revolving utilization,champion_logistic_scorecard_calibrated,16840.55,87969.5,0.1681,E,major_purchase,2022Q1,0,0.2665,0.03500241975469923,0.12751187431494337
APP-00155,0.01411059176294206,A,Approve,5900.0,0.35,5940.91,29.34,modeled PD below approve cutoff,high revolving utilization,high debt-to-income,champion_logistic_scorecard_calibrated,5940.91,27970.52,0.1568,C,debt_consolidation,2022Q2,0,0.1428,0.004938637346803772,0.014871649142748886
APP-00156,0.013871429190688804,A,Approve,19600.0,0.35,17067.04,82.86,modeled PD below approve cutoff,large loan amount,high debt-to-income,champion_logistic_scorecard_calibrated,17067.04,122418.93,0.3385,A,major_purchase,2022Q2,0,0.0753,0.004854971922489195,0.014871649142748886
APP-00157,0.013871429190688804,A,Approve,12100.0,0.35,10503.22,50.99,modeled PD below approve cutoff,weak credit grade,high debt-to-income,champion_logistic_scorecard_calibrated,10503.22,226579.99,0.2745,B,other,2022Q2,0,0.107,0.004854701701002169,0.014871649142748886
APP-00158,0.01411059176294206,A,Approve,9500.0,0.35,15028.88,74.22,modeled PD below approve cutoff,weak credit grade,high revolving utilization,champion_logistic_scorecard_calibrated,15028.88,58433.82,0.2135,B,debt_consolidation,2022Q2,0,0.1118,0.004938491757203465,0.014871649142748886
APP-00159,0.06364023870417732,C,Review,2300.0,0.55,10453.33,365.89,weak credit grade,high debt-to-income,high revolving utilization,champion_logistic_scorecard_calibrated,10453.33,47605.62,0.58,C,major_purchase,2022Q2,0,0.149,0.035002243304286765,0.014871649142748886
APP-00160,0.01411059176294206,A,Approve,7200.0,0.35,6256.36,30.9,modeled PD below approve cutoff,weak credit grade,large loan amount,champion_logistic_scorecard_calibrated,6256.36,74075.5,0.1198,A,debt_consolidation,2022Q2,0,0.0641,0.004938974099955885,0.014871649142748886
APP-00161,0.06364023870417732,C,Review,5800.0,0.55,12172.07,426.05,prior delinquency,weak credit grade,high revolving utilization,champion_logistic_scorecard_calibrated,12172.07,59026.39,0.2034,C,major_purchase,2022Q2,0,0.1396,0.03500226337837361,0.014871649142748886
APP-00162,0.01411059176294206,A,Approve,13900.0,0.35,12087.09,59.69,modeled PD below approve cutoff,weak credit grade,high revolving utilization,champion_logistic_scorecard_calibrated,12087.09,61394.35,0.0839,B,debt_consolidation,2022Q2,0,0.0989,0.0049383267602044825,0.014871649142748886
APP-00163,0.14697357203751066,D,Decline,0.0,0.55,0.0,0.0,prior delinquency,large loan amount,weak credit grade,champion_logistic_scorecard_calibrated,42000.0,56689.18,0.58,D,debt_consolidation,2022Q2,1,0.2144,0.0,0.12751187431494337
APP-00164,0.06364023870417732,C,Review,1700.0,0.55,4208.86,147.32,prior delinquency,weak credit grade,high revolving utilization,champion_logistic_scorecard_calibrated,4208.86,25812.45,0.58,C,debt_consolidation,2022Q2,0,0.1323,0.035002352180875586,0.014871649142748886
APP-00165,0.013871429190688804,A,Approve,7900.0,0.35,7106.51,34.5,modeled PD below approve cutoff,high debt-to-income,high revolving utilization,champion_logistic_scorecard_calibrated,7106.51,41630.39,0.3963,B,debt_consolidation,2022Q2,0,0.1177,0.004854703644967783,0.014871649142748886
APP-00166,0.013871429190688804,A,Approve,25300.0,0.35,29500.41,143.22,modeled PD below approve cutoff,high revolving utilization,weak credit grade,champion_logistic_scorecard_calibrated,29500.41,130207.66,0.1761,A,home_improvement,2022Q2,0,0.0877,0.0048548477800817,0.014871649142748886
