applicant_id,PD,LGD,EAD,expected_loss,expected_loss_rate,risk_grade,decision,credit_grade,loan_purpose,debt_to_income,annual_income,application_vintage,base_loss,moderate_stress_loss,severe_stress_loss,income_band,debt_to_income_band
APP-00153,0.06364023870417732,0.55,10472.28,366.55,0.035001928901824624,C,Review,C,medical,0.3644,56767.5,2022Q1,366.55,504.01,733.1,$50k-$85k,35%-50%
APP-00154,0.06364023870417732,0.55,16840.55,589.46,0.03500241975469923,C,Review,E,major_purchase,0.1681,87969.5,2022Q1,589.46,810.5,1178.91,$85k-$130k,<20%
APP-00155,0.01411059176294206,0.35,5940.91,29.34,0.004938637346803772,A,Approve,C,debt_consolidation,0.1568,27970.52,2022Q2,29.34,40.34,58.68,<$50k,<20%
APP-00156,0.013871429190688804,0.35,17067.04,82.86,0.004854971922489195,A,Approve,A,major_purchase,0.3385,122418.93,2022Q2,82.86,113.93,165.72,$85k-$130k,20%-35%
APP-00157,0.013871429190688804,0.35,10503.22,50.99,0.004854701701002169,A,Approve,B,other,0.2745,226579.99,2022Q2,50.99,70.12,101.99,$130k+,20%-35%
APP-00158,0.01411059176294206,0.35,15028.88,74.22,0.004938491757203465,A,Approve,B,debt_consolidation,0.2135,58433.82,2022Q2,74.22,102.06,148.45,$50k-$85k,20%-35%
APP-00159,0.06364023870417732,0.55,10453.33,365.89,0.035002243304286765,C,Review,C,major_purchase,0.58,47605.62,2022Q2,365.89,503.1,731.78,<$50k,50%+
APP-00160,0.01411059176294206,0.35,6256.36,30.9,0.004938974099955885,A,Approve,A,debt_consolidation,0.1198,74075.5,2022Q2,30.9,42.49,61.8,$50k-$85k,<20%
APP-00161,0.06364023870417732,0.55,12172.07,426.05,0.03500226337837361,C,Review,C,major_purchase,0.2034,59026.39,2022Q2,426.05,585.82,852.1,$50k-$85k,20%-35%
APP-00162,0.01411059176294206,0.35,12087.09,59.69,0.0049383267602044825,A,Approve,B,debt_consolidation,0.0839,61394.35,2022Q2,59.69,82.08,119.39,$50k-$85k,<20%
APP-00163,0.14697357203751066,0.55,0.0,0.0,0.0,D,Decline,D,debt_consolidation,0.58,56689.18,2022Q2,0.0,0.0,0.0,$50k-$85k,50%+
APP-00164,0.06364023870417732,0.55,4208.86,147.32,0.035002352180875586,C,Review,C,debt_consolidation,0.58,25812.45,2022Q2,147.32,202.56,294.64,<$50k,50%+
APP-00165,0.013871429190688804,0.35,7106.51,34.5,0.004854703644967783,A,Approve,B,debt_consolidation,0.3963,41630.39,2022Q2,34.5,47.44,69.0,<$50k,35%-50%
APP-00166,0.013871429190688804,0.35,29500.41,143.22,0.0048548477800817,A,Approve,A,home_improvement,0.1761,130207.66,2022Q2,143.22,196.93,286.45,$130k+,<20%
APP-00167,0.01411059176294206,0.35,24879.6,122.87,0.004938584221611281,A,Approve,B,home_improvement,0.2993,71428.13,2022Q2,122.87,168.95,245.75,$50k-$85k,20%-35%
APP-00168,0.06364023870417732,0.55,16655.49,582.98,0.03500227252395456,C,Review,C,medical,0.2225,57901.16,2022Q2,582.98,801.59,1165.96,$50k-$85k,20%-35%
APP-00169,0.013871429190688804,0.35,18369.64,89.18,0.004854749467055425,A,Approve,C,medical,0.3018,65986.03,2022Q2,89.18,122.63,178.37,$50k-$85k,20%-35%
APP-00170,0.06364023870417732,0.55,27243.44,953.58,0.03500218768261277,C,Review,C,medical,0.4402,53883.86,2022Q2,953.58,1311.17,1907.16,$50k-$85k,35%-50%
APP-00171,0.06364023870417732,0.55,11136.82,389.81,0.0350019125746847,C,Review,C,debt_consolidation,0.417,65672.3,2022Q2,389.81,535.99,779.62,$50k-$85k,35%-50%
APP-00172,0.06364023870417732,0.55,32271.35,1129.57,0.035002254321557666,C,Review,D,debt_consolidation,0.307,110417.55,2022Q2,1129.57,1553.15,2259.13,$85k-$130k,20%-35%
APP-00173,0.06364023870417732,0.55,21644.49,757.6,0.03500197971862585,C,Review,C,debt_consolidation,0.3456,40702.67,2022Q2,757.6,1041.7,1515.21,<$50k,20%-35%
APP-00174,0.013871429190688804,0.35,15936.49,77.37,0.00485489590242268,A,Approve,B,home_improvement,0.0978,94502.25,2022Q2,77.37,106.39,154.74,$85k-$130k,<20%
APP-00175,0.06364023870417732,0.55,8813.57,308.49,0.03500170759408503,C,Review,B,medical,0.3762,44877.07,2022Q2,308.49,424.18,616.99,<$50k,35%-50%
APP-00176,0.14697357203751066,0.55,0.0,0.0,0.0,D,Decline,D,debt_consolidation,0.2437,93081.07,2022Q2,0.0,0.0,0.0,$85k-$130k,20%-35%
APP-00177,0.01411059176294206,0.35,10291.76,50.83,0.004938902578373378,A,Approve,C,debt_consolidation,0.1215,90690.26,2022Q2,50.83,69.89,101.66,$85k-$130k,<20%
APP-00178,0.013871429190688804,0.35,20770.46,100.84,0.004854971916847292,A,Approve,B,major_purchase,0.3191,70020.49,2022Q2,100.84,138.66,201.68,$50k-$85k,20%-35%
APP-00179,0.013871429190688804,0.35,10246.25,49.75,0.0048554349152128825,A,Approve,A,home_improvement,0.2552,88416.31,2022Q2,49.75,68.4,99.49,$85k-$130k,20%-35%
APP-00180,0.06364023870417732,0.55,16055.13,561.96,0.03500189659006187,C,Review,C,debt_consolidation,0.58,109745.34,2022Q2,561.96,772.7,1123.93,$85k-$130k,50%+
APP-00181,0.06364023870417732,0.55,16882.15,590.91,0.03500205838711301,C,Review,E,major_purchase,0.58,28513.98,2022Q2,590.91,812.5,1181.82,<$50k,50%+
APP-00182,0.06364023870417732,0.55,13294.44,465.33,0.03500185039760983,C,Review,A,medical,0.1811,48216.93,2022Q2,465.33,639.83,930.67,<$50k,<20%
APP-00183,0.013871429190688804,0.35,23402.12,113.62,0.0048551156903733515,A,Approve,B,home_improvement,0.0849,50483.64,2022Q2,113.62,156.22,227.23,$50k-$85k,<20%
APP-00184,0.06364023870417732,0.55,11465.69,401.32,0.03500181846884051,C,Review,C,home_improvement,0.3356,53388.27,2022Q2,401.32,551.82,802.65,$50k-$85k,20%-35%
APP-00185,0.01411059176294206,0.35,9494.94,46.89,0.004938419832036853,A,Approve,B,debt_consolidation,0.58,32564.91,2022Q2,46.89,64.48,93.79,<$50k,50%+
APP-00186,0.013871429190688804,0.35,14356.45,69.7,0.0048549606622807166,A,Approve,B,home_improvement,0.187,57519.16,2022Q2,69.7,95.84,139.4,$50k-$85k,<20%
APP-00187,0.06364023870417732,0.55,4784.14,167.46,0.03500315626214952,C,Review,B,debt_consolidation,0.3538,68188.5,2022Q2,167.46,230.25,334.91,$50k-$85k,35%-50%
APP-00188,0.06364023870417732,0.55,9423.55,329.84,0.0350016713446631,C,Review,C,home_improvement,0.3918,24000.0,2022Q2,329.84,453.54,659.69,<$50k,35%-50%
APP-00189,0.14697357203751066,0.55,0.0,0.0,0.0,D,Decline,E,debt_consolidation,0.2261,75450.11,2022Q2,0.0,0.0,0.0,$50k-$85k,20%-35%
APP-00190,0.14697357203751066,0.55,0.0,0.0,0.0,D,Decline,E,medical,0.1689,125739.78,2022Q2,0.0,0.0,0.0,$85k-$130k,<20%
APP-00191,0.01411059176294206,0.35,11141.41,55.02,0.004938333657948142,A,Approve,C,other,0.1016,47052.46,2022Q2,55.02,75.66,110.05,<$50k,<20%
APP-00192,0.06364023870417732,0.55,8590.64,300.69,0.0350020487414209,C,Review,C,other,0.3771,57475.51,2022Q2,300.69,413.45,601.38,$50k-$85k,35%-50%
APP-00193,0.01411059176294206,0.35,20612.44,101.8,0.004938765134064672,A,Approve,A,debt_consolidation,0.2489,70675.47,2022Q2,101.8,139.97,203.6,$50k-$85k,20%-35%
APP-00194,0.06364023870417732,0.55,5437.11,190.31,0.0350020507217989,C,Review,D,home_improvement,0.2674,108526.54,2022Q2,190.31,261.68,380.62,$85k-$130k,20%-35%
APP-00195,0.06364023870417732,0.55,9734.71,340.74,0.035002583538698125,C,Review,B,home_improvement,0.5323,149284.06,2022Q2,340.74,468.51,681.47,$130k+,50%+
APP-00196,0.06364023870417732,0.55,14185.92,496.54,0.035002312151767384,C,Review,D,home_improvement,0.1706,81493.82,2022Q2,496.54,682.74,993.07,$50k-$85k,<20%
APP-00197,0.013871429190688804,0.35,16960.37,82.34,0.004854846916665144,A,Approve,C,major_purchase,0.1116,51141.9,2022Q2,82.34,113.22,164.69,$50k-$85k,<20%
APP-00198,0.013871429190688804,0.35,22486.72,109.17,0.004854865449474178,A,Approve,C,home_improvement,0.2345,37069.29,2022Q2,109.17,150.11,218.35,<$50k,20%-35%
APP-00199,0.06364023870417732,0.55,14240.26,498.44,0.035002169904201186,C,Review,B,debt_consolidation,0.3066,53011.66,2022Q2,498.44,685.35,996.88,$50k-$85k,20%-35%
APP-00200,0.013871429190688804,0.35,11801.93,57.3,0.004855138100293765,A,Approve,A,debt_consolidation,0.2943,58954.98,2022Q2,57.3,78.79,114.6,$50k-$85k,20%-35%
APP-00201,0.06364023870417732,0.55,40238.28,1408.43,0.03500224164651173,C,Review,D,debt_consolidation,0.2482,52710.99,2022Q2,1408.43,1936.59,2816.85,$50k-$85k,20%-35%
APP-00202,0.013871429190688804,0.35,12489.65,60.64,0.004855220122261233,A,Approve,A,major_purchase,0.1738,45892.75,2022Q2,60.64,83.38,121.27,<$50k,<20%
APP-00203,0.06364023870417732,0.55,30036.9,1051.36,0.03500228052828354,C,Review,A,other,0.3411,37517.56,2022Q2,1051.36,1445.61,2102.71,<$50k,20%-35%
APP-00204,0.06364023870417732,0.55,12426.99,434.97,0.03500203991473398,C,Review,C,medical,0.5542,86209.57,2022Q2,434.97,598.09,869.94,$85k-$130k,50%+
APP-00205,0.06364023870417732,0.55,22567.45,789.91,0.03500218234669845,C,Review,D,other,0.3099,42653.55,2022Q2,789.91,1086.12,1579.82,<$50k,20%-35%
APP-00206,0.06364023870417732,0.55,23883.62,835.98,0.035002231655000375,C,Review,C,debt_consolidation,0.2289,46847.27,2022Q2,835.98,1149.47,1671.96,<$50k,20%-35%
APP-00207,0.06364023870417732,0.55,19772.32,692.07,0.035001962339270255,C,Review,A,medical,0.258,40754.53,2022Q2,692.07,951.6,1384.15,<$50k,20%-35%
APP-00208,0.013871429190688804,0.35,14358.77,69.71,0.004854872666669916,A,Approve,B,debt_consolidation,0.0513,49463.4,2022Q2,69.71,95.85,139.42,<$50k,<20%
APP-00209,0.01411059176294206,0.35,11948.3,59.01,0.004938777901458785,A,Approve,A,major_purchase,0.3381,45414.51,2022Q2,59.01,81.14,118.02,<$50k,20%-35%
APP-00210,0.14697357203751066,0.55,0.0,0.0,0.0,D,Decline,E,other,0.3768,94202.8,2022Q2,0.0,0.0,0.0,$85k-$130k,35%-50%
APP-00211,0.01411059176294206,0.35,16215.17,80.08,0.0049385852877274795,A,Approve,A,debt_consolidation,0.2241,64547.83,2022Q2,80.08,110.11,160.16,$50k-$85k,20%-35%
APP-00212,0.14697357203751066,0.55,0.0,0.0,0.0,D,Decline,E,other,0.2606,118000.37,2022Q2,0.0,0.0,0.0,$85k-$130k,20%-35%
APP-00213,0.06364023870417732,0.55,26963.76,943.79,0.03500216587004187,C,Review,A,small_business,0.2713,79965.46,2022Q2,943.79,1297.71,1887.58,$50k-$85k,20%-35%
APP-00214,0.06364023870417732,0.55,6823.3,238.83,0.03500212507144637,C,Review,C,medical,0.1458,63463.33,2022Q2,238.83,328.39,477.66,$50k-$85k,<20%
APP-00215,0.01411059176294206,0.35,10643.46,52.56,0.0049382437665946985,A,Approve,C,major_purchase,0.2949,56255.65,2022Q2,52.56,72.28,105.13,$50k-$85k,20%-35%
APP-00216,0.06364023870417732,0.55,11474.8,401.64,0.03500191724474501,C,Review,A,debt_consolidation,0.3344,34303.04,2022Q2,401.64,552.26,803.28,<$50k,20%-35%
APP-00217,0.14697357203751066,0.55,0.0,0.0,0.0,D,Decline,E,debt_consolidation,0.532,83567.69,2022Q2,0.0,0.0,0.0,$50k-$85k,50%+
APP-00218,0.01411059176294206,0.35,17526.8,86.56,0.004938722413675058,A,Approve,C,debt_consolidation,0.1715,41325.32,2022Q2,86.56,119.02,173.12,<$50k,<20%
APP-00219,0.06364023870417732,0.55,7451.87,260.83,0.03500195253003608,C,Review,B,medical,0.167,53279.92,2022Q2,260.83,358.64,521.66,$50k-$85k,<20%
APP-00220,0.01411059176294206,0.35,17575.99,86.8,0.004938555381517626,A,Approve,B,home_improvement,0.4186,58968.69,2022Q2,86.8,119.35,173.61,$50k-$85k,35%-50%
APP-00221,0.013871429190688804,0.35,16884.28,81.97,0.004854811694665097,A,Approve,B,major_purchase,0.0708,47869.82,2022Q2,81.97,112.71,163.95,<$50k,<20%
APP-00222,0.013871429190688804,0.35,17263.24,83.81,0.004854824470956784,A,Approve,B,small_business,0.2222,71676.62,2022Q2,83.81,115.24,167.63,$50k-$85k,20%-35%
APP-00223,0.013871429190688804,0.35,6978.46,33.88,0.004854939341917845,A,Approve,B,major_purchase,0.2354,141933.26,2022Q2,33.88,46.59,67.76,$130k+,20%-35%
APP-00224,0.14697357203751066,0.55,0.0,0.0,0.0,D,Decline,E,medical,0.1282,100433.0,2022Q2,0.0,0.0,0.0,$85k-$130k,<20%
APP-00225,0.06364023870417732,0.55,27109.53,948.89,0.035002082293569825,C,Review,E,major_purchase,0.2032,88104.43,2022Q2,948.89,1304.73,1897.78,$85k-$130k,20%-35%
APP-00226,0.01411059176294206,0.35,11893.76,58.74,0.004938724171330177,A,Approve,B,debt_consolidation,0.3471,35325.95,2022Q2,58.74,80.77,117.48,<$50k,20%-35%
APP-00227,0.01411059176294206,0.35,25150.08,124.21,0.004938751685879329,A,Approve,B,major_purchase,0.2032,39569.52,2022Q2,124.21,170.79,248.42,<$50k,20%-35%
APP-00228,0.01411059176294206,0.35,17164.76,84.77,0.004938606773412503,A,Approve,B,home_improvement,0.406,42461.36,2022Q2,84.77,116.56,169.54,<$50k,35%-50%
APP-00229,0.01411059176294206,0.35,42000.0,207.43,0.004938809523809524,A,Approve,B,debt_consolidation,0.2921,36343.84,2022Q2,207.43,285.21,414.85,<$50k,20%-35%
APP-00230,0.013871429190688804,0.35,13823.66,67.11,0.004854720095835691,A,Approve,B,home_improvement,0.4071,73308.15,2022Q2,67.11,92.28,134.23,$50k-$85k,35%-50%
APP-00231,0.01411059176294206,0.35,15910.41,78.58,0.004938904779952245,A,Approve,B,medical,0.2698,81199.56,2022Q2,78.58,108.04,157.15,$50k-$85k,20%-35%
APP-00232,0.013871429190688804,0.35,6605.95,32.07,0.004854714310583641,A,Approve,B,home_improvement,0.1963,78445.19,2022Q2,32.07,44.1,64.14,$50k-$85k,<20%
APP-00233,0.14697357203751066,0.55,0.0,0.0,0.0,D,Decline,D,medical,0.58,68165.62,2022Q2,0.0,0.0,0.0,$50k-$85k,50%+
APP-00234,0.06364023870417732,0.55,8970.01,313.97,0.03500219063300933,C,Review,C,debt_consolidation,0.1974,58682.54,2022Q2,313.97,431.71,627.94,$50k-$85k,<20%
APP-00235,0.06364023870417732,0.55,9616.93,336.61,0.03500181450837221,C,Review,A,debt_consolidation,0.4127,48341.28,2022Q2,336.61,462.84,673.23,<$50k,35%-50%
APP-00236,0.01411059176294206,0.35,15465.41,76.38,0.004938763343487175,A,Approve,D,home_improvement,0.3546,78916.41,2022Q2,76.38,105.02,152.76,$50k-$85k,35%-50%
APP-00237,0.06364023870417732,0.55,6903.56,241.64,0.03500223073312899,C,Review,C,debt_consolidation,0.3615,70611.5,2022Q2,241.64,332.25,483.28,$50k-$85k,35%-50%
APP-00238,0.06364023870417732,0.55,21162.99,740.75,0.03500214289190705,C,Review,B,debt_consolidation,0.3273,61516.3,2022Q2,740.75,1018.53,1481.5,$50k-$85k,20%-35%
APP-00239,0.06364023870417732,0.55,18029.21,631.06,0.03500208827785577,C,Review,D,debt_consolidation,0.3222,34207.25,2022Q2,631.06,867.71,1262.12,<$50k,20%-35%
APP-00240,0.06364023870417732,0.55,12526.45,438.45,0.03500193590362792,C,Review,E,debt_consolidation,0.1656,52734.48,2022Q2,438.45,602.87,876.9,$50k-$85k,<20%
APP-00241,0.06364023870417732,0.55,20974.76,734.16,0.035002069153592226,C,Review,D,major_purchase,0.2946,141965.31,2022Q2,734.16,1009.47,1468.32,$130k+,20%-35%
APP-00242,0.013871429190688804,0.35,18817.56,91.36,0.004855039654450417,A,Approve,C,home_improvement,0.2016,82892.13,2022Q2,91.36,125.62,182.72,$50k-$85k,20%-35%
APP-00243,0.06364023870417732,0.55,32453.17,1135.93,0.035002127681209576,C,Review,B,medical,0.0797,56333.95,2022Q2,1135.93,1561.9,2271.86,$50k-$85k,<20%
APP-00244,0.06364023870417732,0.55,10724.85,375.39,0.03500188813829564,C,Review,C,small_business,0.3124,40702.11,2022Q2,375.39,516.16,750.79,<$50k,20%-35%
APP-00245,0.14697357203751066,0.55,0.0,0.0,0.0,D,Decline,E,debt_consolidation,0.3117,64018.83,2022Q2,0.0,0.0,0.0,$50k-$85k,20%-35%
APP-00246,0.06364023870417732,0.55,25353.2,887.42,0.03500228767966174,C,Review,B,debt_consolidation,0.5048,57806.86,2022Q2,887.42,1220.2,1774.83,$50k-$85k,50%+
APP-00247,0.06364023870417732,0.55,29319.54,1026.25,0.03500225446920381,C,Review,D,other,0.2464,60833.98,2022Q2,1026.25,1411.09,2052.49,$50k-$85k,20%-35%
APP-00248,0.01411059176294206,0.35,22548.24,111.36,0.004938744664772061,A,Approve,C,major_purchase,0.58,152413.35,2022Q2,111.36,153.12,222.72,$130k+,50%+
APP-00249,0.01411059176294206,0.35,13729.28,67.8,0.004938350736528062,A,Approve,A,debt_consolidation,0.1458,31424.49,2022Q2,67.8,93.23,135.61,<$50k,<20%
APP-00250,0.06364023870417732,0.55,8915.33,312.06,0.03500263030084136,C,Review,C,debt_consolidation,0.4718,79864.86,2022Q2,312.06,429.08,624.11,$50k-$85k,35%-50%
APP-00251,0.01411059176294206,0.35,19725.04,97.42,0.0049388999971609684,A,Approve,A,debt_consolidation,0.58,98886.85,2022Q2,97.42,133.95,194.83,$85k-$130k,50%+
APP-00252,0.06364023870417732,0.55,7469.89,261.46,0.03500185411030149,C,Review,C,debt_consolidation,0.1404,67853.43,2022Q2,261.46,359.51,522.92,$50k-$85k,<20%
APP-00253,0.06364023870417732,0.55,29246.93,1023.7,0.03500196430873258,C,Review,A,debt_consolidation,0.2302,42097.64,2022Q2,1023.7,1407.59,2047.41,<$50k,20%-35%
APP-00254,0.06364023870417732,0.55,10121.86,354.29,0.03500246002216984,C,Review,E,home_improvement,0.3453,97985.93,2022Q2,354.29,487.14,708.57,$85k-$130k,20%-35%
APP-00255,0.013871429190688804,0.35,13755.43,66.78,0.004854810064098323,A,Approve,B,major_purchase,0.2653,47481.67,2022Q2,66.78,91.83,133.57,<$50k,20%-35%
APP-00256,0.14697357203751066,0.55,0.0,0.0,0.0,D,Decline,C,small_business,0.1816,54426.0,2022Q2,0.0,0.0,0.0,$50k-$85k,<20%
APP-00257,0.01411059176294206,0.35,18042.26,89.11,0.004938959975080728,A,Approve,C,debt_consolidation,0.2589,66028.62,2022Q2,89.11,122.52,178.21,$50k-$85k,20%-35%
APP-00258,0.013871429190688804,0.35,5443.73,26.43,0.004855126907469694,A,Approve,C,major_purchase,0.0801,71696.33,2022Q2,26.43,36.34,52.86,$50k-$85k,<20%
APP-00259,0.01411059176294206,0.35,13415.73,66.26,0.004938978348550545,A,Approve,A,debt_consolidation,0.049,77315.54,2022Q2,66.26,91.1,132.51,$50k-$85k,<20%
APP-00260,0.013871429190688804,0.35,14314.98,69.5,0.004855053936505675,A,Approve,A,debt_consolidation,0.0326,74418.39,2022Q2,69.5,95.56,139.0,$50k-$85k,<20%
APP-00261,0.06364023870417732,0.55,13114.23,459.03,0.035002436284860036,C,Review,C,home_improvement,0.3148,100480.82,2022Q2,459.03,631.16,918.05,$85k-$130k,20%-35%
APP-00262,0.06364023870417732,0.55,15539.64,543.92,0.0350020978606969,C,Review,E,major_purchase,0.2934,90926.17,2022Q2,543.92,747.89,1087.84,$85k-$130k,20%-35%
APP-00263,0.06364023870417732,0.55,11599.63,406.01,0.03500197851138356,C,Review,D,home_improvement,0.0906,88509.21,2022Q2,406.01,558.27,812.02,$85k-$130k,<20%
APP-00264,0.013871429190688804,0.35,9658.72,46.89,0.004854680537379695,A,Approve,A,major_purchase,0.2134,83765.93,2022Q2,46.89,64.48,93.79,$50k-$85k,20%-35%
APP-00265,0.06364023870417732,0.55,11329.6,396.56,0.035002118344866544,C,Review,B,medical,0.58,82485.21,2022Q2,396.56,545.27,793.12,$50k-$85k,50%+
APP-00266,0.06364023870417732,0.55,12856.34,450.0,0.03500218569203988,C,Review,E,major_purchase,0.1281,77206.9,2022Q2,450.0,618.75,900.0,$50k-$85k,<20%
APP-00267,0.01411059176294206,0.35,25027.66,123.6,0.004938536003765434,A,Approve,A,debt_consolidation,0.1739,102415.41,2022Q2,123.6,169.96,247.21,$85k-$130k,<20%
APP-00268,0.06364023870417732,0.55,7447.64,260.68,0.035001691811097205,C,Review,D,major_purchase,0.1999,74484.58,2022Q2,260.68,358.44,521.37,$50k-$85k,<20%
APP-00269,0.013871429190688804,0.35,18023.55,87.5,0.0048547594674744985,A,Approve,A,home_improvement,0.0721,147174.11,2022Q2,87.5,120.32,175.01,$130k+,<20%
APP-00270,0.013871429190688804,0.35,17613.53,85.51,0.0048547906069936015,A,Approve,A,home_improvement,0.163,67567.58,2022Q2,85.51,117.58,171.03,$50k-$85k,<20%
APP-00271,0.01411059176294206,0.35,12902.74,63.72,0.004938485933995415,A,Approve,B,debt_consolidation,0.1726,41363.58,2022Q2,63.72,87.62,127.45,<$50k,<20%
APP-00272,0.06364023870417732,0.55,30399.87,1064.06,0.035002123364343336,C,Review,A,debt_consolidation,0.1795,59250.27,2022Q2,1064.06,1463.08,2128.12,$50k-$85k,<20%
APP-00273,0.06364023870417732,0.55,32684.35,1144.02,0.03500207285749908,C,Review,C,debt_consolidation,0.1089,176155.26,2022Q2,1144.02,1573.03,2288.04,$130k+,<20%
APP-00274,0.013871429190688804,0.35,14086.17,68.39,0.0048551167563645765,A,Approve,C,home_improvement,0.1893,33961.83,2022Q2,68.39,94.03,136.78,<$50k,<20%
APP-00275,0.013871429190688804,0.35,8367.61,40.62,0.004854432747224117,A,Approve,B,debt_consolidation,0.1556,30950.76,2022Q2,40.62,55.86,81.25,<$50k,<20%
APP-00276,0.06364023870417732,0.55,14898.32,521.47,0.03500193310386675,C,Review,B,debt_consolidation,0.2262,39940.7,2022Q2,521.47,717.03,1042.95,<$50k,20%-35%
APP-00277,0.06364023870417732,0.55,11514.71,403.04,0.03500218416269277,C,Review,B,medical,0.1834,58532.65,2022Q2,403.04,554.18,806.08,$50k-$85k,<20%
APP-00278,0.06364023870417732,0.55,18555.22,649.47,0.035002010215993126,C,Review,E,other,0.2519,48596.46,2022Q2,649.47,893.02,1298.94,<$50k,20%-35%
APP-00279,0.06364023870417732,0.55,7423.13,259.83,0.03500275490258152,C,Review,B,debt_consolidation,0.58,196150.11,2022Q2,259.83,357.26,519.65,$130k+,50%+
APP-00280,0.01411059176294206,0.35,7146.98,35.3,0.004939149123126131,A,Approve,A,debt_consolidation,0.4479,58457.88,2022Q2,35.3,48.53,70.59,$50k-$85k,35%-50%
APP-00281,0.14697357203751066,0.55,0.0,0.0,0.0,D,Decline,E,debt_consolidation,0.3644,43397.4,2022Q2,0.0,0.0,0.0,<$50k,35%-50%
APP-00282,0.013871429190688804,0.35,14381.18,69.82,0.0048549562692352085,A,Approve,C,major_purchase,0.2745,107258.95,2022Q2,69.82,96.0,139.64,$85k-$130k,20%-35%
APP-00283,0.06364023870417732,0.55,40062.33,1402.27,0.035002207809680566,C,Review,B,debt_consolidation,0.2305,56148.15,2022Q2,1402.27,1928.12,2804.53,$50k-$85k,20%-35%
APP-00284,0.06364023870417732,0.55,13087.69,458.1,0.03500235717685856,C,Review,B,debt_consolidation,0.4665,43810.86,2022Q2,458.1,629.88,916.19,<$50k,35%-50%
APP-00285,0.013871429190688804,0.35,15780.94,76.62,0.004855224086778101,A,Approve,B,debt_consolidation,0.3315,121564.23,2022Q2,76.62,105.35,153.23,$85k-$130k,20%-35%
APP-00286,0.14697357203751066,0.55,0.0,0.0,0.0,D,Decline,E,home_improvement,0.4829,56676.17,2022Q2,0.0,0.0,0.0,$50k-$85k,35%-50%
APP-00287,0.01411059176294206,0.35,9081.37,44.85,0.004938682159189638,A,Approve,C,debt_consolidation,0.3174,78344.75,2022Q2,44.85,61.67,89.7,$50k-$85k,20%-35%
APP-00288,0.06364023870417732,0.55,6870.68,240.49,0.03500235784522056,C,Review,D,home_improvement,0.2443,55615.34,2022Q2,240.49,330.67,480.98,$50k-$85k,20%-35%
APP-00289,0.06364023870417732,0.55,8123.09,284.33,0.03500268986309397,C,Review,C,debt_consolidation,0.2432,44910.46,2022Q2,284.33,390.95,568.65,<$50k,20%-35%
APP-00290,0.06364023870417732,0.55,16581.12,580.37,0.035001857534352324,C,Review,D,medical,0.2267,71614.31,2022Q2,580.37,798.01,1160.75,$50k-$85k,20%-35%
APP-00291,0.06364023870417732,0.55,17445.35,610.62,0.0350018772910833,C,Review,C,debt_consolidation,0.4146,33893.92,2022Q2,610.62,839.61,1221.25,<$50k,35%-50%
APP-00292,0.013871429190688804,0.35,7606.51,36.93,0.004855051791163096,A,Approve,B,debt_consolidation,0.214,102628.54,2022Q2,36.93,50.78,73.86,$85k-$130k,20%-35%
