wallet_id,counterparty_wallet_id,transaction_time,amount_usd,stablecoin_risk_score,stablecoin_risk_action,risk_exposure_score,top_reason_1,top_reason_2,top_reason_3
W0073,W0310,2026-02-13 23:29:25,828.533155,0.483191,monitor,400.340133,high_counterparty_risk,high_wallet_velocity,imbalanced_flow
W0073,W0744,2026-02-18 20:50:35,23.102277,0.321187,normal,7.420158,high_wallet_velocity,new_counterparty,imbalanced_flow
W0073,W0083,2026-03-10 04:08:48,74.816364,0.494697,monitor,37.011429,high_counterparty_risk,new_counterparty,imbalanced_flow
W0074,W0723,2026-01-24 10:50:27,45.384725,0.402359,monitor,18.260955,high_wallet_velocity,new_counterparty,
W0074,W0216,2026-03-03 14:02:52,58.501612,0.654677,review,38.299659,risky_address_exposure,new_counterparty,imbalanced_flow
W0075,W0568,2026-01-03 06:00:36,1524.548207,0.774849,review,1181.29433,high_counterparty_risk,risky_address_exposure,high_wallet_velocity
W0075,W0472,2026-02-04 02:46:56,609.39794,0.223692,normal,136.317162,high_wallet_velocity,new_counterparty,imbalanced_flow
W0075,W0744,2026-02-24 08:25:43,951.882468,0.289233,normal,275.315365,new_counterparty,imbalanced_flow,
W0076,W0553,2026-01-09 07:42:00,16978.367742,0.433871,monitor,7366.424681,high_wallet_velocity,large_transfer,new_counterparty
W0076,W0656,2026-01-25 16:00:14,2261.925905,0.588255,monitor,1330.589649,risky_address_exposure,high_wallet_velocity,new_counterparty
W0076,W0615,2026-02-09 00:06:15,234.324016,0.317436,normal,74.382868,high_wallet_velocity,new_counterparty,
W0076,W0368,2026-02-21 12:48:01,336.772039,0.180988,normal,60.951809,new_counterparty,imbalanced_flow,
W0077,W0285,2026-01-07 00:42:54,5599.688936,0.204157,normal,1143.216637,new_counterparty,,
W0077,W0018,2026-01-22 08:01:18,475.549238,0.779054,review,370.478467,high_counterparty_risk,risky_address_exposure,high_wallet_velocity
W0077,W0199,2026-01-30 12:47:47,239.864398,0.447335,monitor,107.299857,risky_address_exposure,high_wallet_velocity,new_counterparty
W0077,W0168,2026-03-17 13:42:44,347.461008,0.175379,normal,60.937434,new_counterparty,,
W0078,W0112,2025-12-21 09:35:00,189.363922,0.397447,normal,75.262162,high_wallet_velocity,new_counterparty,imbalanced_flow
W0078,W0122,2025-12-25 08:40:56,1476.233887,0.171571,normal,253.278356,new_counterparty,,
W0078,W0039,2025-12-26 10:12:36,78.29625,0.48685,monitor,38.118561,risky_address_exposure,new_counterparty,imbalanced_flow
W0078,W0473,2026-01-14 22:11:28,129.766233,0.306165,normal,39.729848,high_wallet_velocity,new_counterparty,imbalanced_flow
W0078,W0187,2026-01-17 05:34:16,231.689048,0.296905,normal,68.789523,new_counterparty,,
W0078,W0771,2026-02-24 06:42:58,2292.104408,0.454739,monitor,1042.308509,high_counterparty_risk,new_counterparty,imbalanced_flow
W0078,W0258,2026-03-06 14:11:57,57863.834076,0.546143,monitor,31601.94953,high_wallet_velocity,large_transfer,new_counterparty
W0079,W0601,2026-01-28 20:36:02,1950.646732,0.236597,normal,461.517018,high_wallet_velocity,new_counterparty,imbalanced_flow
W0079,W0041,2026-02-03 20:01:54,6853.326661,0.229187,normal,1570.691913,new_counterparty,imbalanced_flow,
W0079,W0400,2026-03-16 14:37:54,11916.804309,0.339542,normal,4046.253557,high_wallet_velocity,new_counterparty,
W0080,W0414,2026-02-25 09:20:09,7864.519826,0.444486,monitor,3495.671424,risky_address_exposure,new_counterparty,imbalanced_flow
W0081,W0026,2026-01-19 14:12:21,188.511266,0.25838,normal,48.707568,high_wallet_velocity,new_counterparty,
W0081,W0169,2026-02-02 07:01:03,280.343334,0.344263,normal,96.511763,high_wallet_velocity,new_counterparty,
W0082,W0412,2026-03-05 10:02:00,1412.753774,0.769585,review,1087.234245,high_counterparty_risk,risky_address_exposure,high_wallet_velocity
W0082,W0450,2026-03-15 11:23:47,1830.382573,0.396924,normal,726.523061,high_wallet_velocity,new_counterparty,imbalanced_flow
W0084,W0022,2026-01-25 14:02:51,5031.730098,0.471692,monitor,2373.424408,risky_address_exposure,high_wallet_velocity,new_counterparty
W0084,W0388,2026-01-27 07:40:12,50.257891,0.210683,normal,10.58847,new_counterparty,imbalanced_flow,
W0084,W0481,2026-01-27 12:06:23,508.798053,0.25598,normal,130.241975,high_wallet_velocity,new_counterparty,imbalanced_flow
W0084,W0321,2026-03-02 23:39:34,102.197339,0.230482,normal,23.554601,new_counterparty,imbalanced_flow,
W0084,W0297,2026-03-20 04:25:54,2242.055323,0.318134,normal,713.274571,high_wallet_velocity,new_counterparty,imbalanced_flow
W0085,W0512,2025-12-23 04:11:32,1963.662543,0.304772,normal,598.46855,high_wallet_velocity,new_counterparty,imbalanced_flow
W0085,W0023,2026-01-21 05:30:09,7635.53291,0.595744,monitor,4548.823693,risky_address_exposure,new_counterparty,imbalanced_flow
W0085,W0085,2026-03-03 01:50:30,4.747881,0.325333,normal,1.544641,high_wallet_velocity,new_counterparty,imbalanced_flow
W0086,W0042,2025-12-28 08:57:54,257.001043,0.227418,normal,58.446647,new_counterparty,imbalanced_flow,
W0086,W0293,2025-12-29 10:16:50,400.585326,0.69059,review,276.640252,high_counterparty_risk,risky_address_exposure,high_wallet_velocity
W0086,W0177,2026-02-15 07:36:56,340.6648,0.366324,normal,124.79382,high_wallet_velocity,new_counterparty,imbalanced_flow
W0086,W0456,2026-03-03 00:38:52,20.090897,0.359582,normal,7.224333,high_wallet_velocity,new_counterparty,imbalanced_flow
W0087,W0438,2026-01-22 07:47:31,1586.296531,0.651767,review,1033.895482,risky_address_exposure,high_wallet_velocity,new_counterparty
W0087,W0016,2026-01-24 19:23:16,614.058725,0.362141,normal,222.37577,new_counterparty,imbalanced_flow,
W0087,W0502,2026-02-04 11:01:23,84.365229,0.144843,normal,12.219747,new_counterparty,,
W0087,W0595,2026-03-15 21:34:15,16.919487,0.246639,normal,4.173004,high_wallet_velocity,new_counterparty,
W0088,W0025,2026-02-02 08:02:19,150.375639,0.236534,normal,35.568997,high_wallet_velocity,new_counterparty,imbalanced_flow
W0088,W0465,2026-02-02 13:07:42,462.438998,0.38519,normal,178.126872,new_counterparty,imbalanced_flow,
W0088,W0080,2026-02-11 14:09:30,58.827602,0.237138,normal,13.950276,new_counterparty,imbalanced_flow,
W0088,W0798,2026-03-14 15:29:47,313.341475,0.435645,monitor,136.505651,high_counterparty_risk,new_counterparty,
W0089,W0050,2026-01-01 10:08:32,5208.96208,0.627379,monitor,3267.991039,risky_address_exposure,new_counterparty,imbalanced_flow
W0089,W0177,2026-01-10 19:29:23,5.900242,0.238513,normal,1.407282,high_wallet_velocity,new_counterparty,
W0089,W0794,2026-01-20 07:35:56,1324.579645,0.173294,normal,229.542063,new_counterparty,,
W0089,W0672,2026-02-23 10:38:27,23557.215493,0.302188,normal,7118.704049,large_transfer,new_counterparty,imbalanced_flow
W0089,W0564,2026-02-28 15:43:50,603.15696,0.24338,normal,146.796184,new_counterparty,imbalanced_flow,
W0090,W0647,2025-12-22 19:05:37,336.574725,0.362737,normal,122.088109,high_wallet_velocity,new_counterparty,imbalanced_flow
W0090,W0711,2025-12-23 16:17:44,1032.689732,0.294651,normal,304.283116,new_counterparty,imbalanced_flow,
W0090,W0782,2026-02-16 03:26:41,38.042274,0.183776,normal,6.991258,high_wallet_velocity,new_counterparty,
W0090,W0587,2026-02-22 09:30:02,428.466301,0.36267,normal,155.392084,high_wallet_velocity,new_counterparty,imbalanced_flow
W0090,W0566,2026-03-18 12:10:33,456.162334,0.195099,normal,88.997013,new_counterparty,,
W0091,W0134,2026-02-01 07:06:36,19.779027,0.355672,normal,7.034854,high_wallet_velocity,new_counterparty,imbalanced_flow
W0091,W0660,2026-02-15 05:18:14,772.100073,0.291007,normal,224.686697,high_wallet_velocity,new_counterparty,imbalanced_flow
W0091,W0250,2026-02-16 00:46:32,672.524175,0.756339,review,508.656436,high_counterparty_risk,risky_address_exposure,high_wallet_velocity
W0091,W0766,2026-03-16 09:19:09,709.544178,0.303762,normal,215.532594,high_wallet_velocity,new_counterparty,imbalanced_flow
W0092,W0757,2025-12-31 12:10:40,134.489482,0.541477,monitor,72.822904,risky_address_exposure,high_wallet_velocity,new_counterparty
W0092,W0060,2026-01-28 02:39:06,810.043078,0.173654,normal,140.667295,new_counterparty,,
W0092,W0455,2026-02-04 15:24:14,1086.30578,0.503801,monitor,547.281968,risky_address_exposure,new_counterparty,imbalanced_flow
W0092,W0715,2026-02-26 23:41:45,726.799385,0.251818,normal,183.020913,high_wallet_velocity,new_counterparty,imbalanced_flow
W0092,W0067,2026-03-11 02:37:44,3198.693195,0.760097,review,2431.315948,high_counterparty_risk,risky_address_exposure,high_wallet_velocity
W0092,W0621,2026-03-16 18:19:06,19419.590197,0.356461,normal,6922.328637,large_transfer,new_counterparty,
W0093,W0335,2025-12-25 08:33:45,506.116588,0.464979,monitor,235.333704,risky_address_exposure,high_wallet_velocity,new_counterparty
W0093,W0326,2026-01-05 15:40:39,20.830801,0.225721,normal,4.701957,new_counterparty,,
W0093,W0339,2026-01-10 16:04:41,28.342287,0.352416,normal,9.988287,high_wallet_velocity,new_counterparty,imbalanced_flow
W0093,W0311,2026-01-15 19:07:58,54.736399,0.246508,normal,13.492985,high_wallet_velocity,new_counterparty,
W0093,W0192,2026-01-17 04:32:53,51.696301,0.254399,normal,13.15148,new_counterparty,imbalanced_flow,
W0093,W0117,2026-01-22 19:13:43,288.702097,0.473055,monitor,136.571832,high_counterparty_risk,new_counterparty,imbalanced_flow
W0093,W0282,2026-02-19 13:51:30,123.715816,0.219224,normal,27.121522,new_counterparty,imbalanced_flow,
W0093,W0170,2026-03-05 10:20:14,3074.514445,0.386089,normal,1187.034781,new_counterparty,imbalanced_flow,
W0094,W0288,2026-01-23 01:29:54,15.258334,0.304979,normal,4.65347,high_wallet_velocity,new_counterparty,imbalanced_flow
W0094,W0396,2026-03-04 01:14:37,513.666,0.203118,normal,104.334911,new_counterparty,imbalanced_flow,
W0094,W0167,2026-03-16 15:07:34,375.425732,0.795489,review,298.646931,high_counterparty_risk,risky_address_exposure,high_wallet_velocity
W0095,W0096,2025-12-28 10:28:56,129.077034,0.281328,normal,36.312986,new_counterparty,imbalanced_flow,
W0095,W0202,2026-02-27 06:03:48,10.871031,0.259115,normal,2.816848,high_wallet_velocity,new_counterparty,imbalanced_flow
W0095,W0249,2026-03-04 10:22:12,22.913832,0.402257,monitor,9.217259,high_wallet_velocity,new_counterparty,imbalanced_flow
W0095,W0160,2026-03-09 15:56:11,21.866848,0.736856,review,16.112717,high_counterparty_risk,risky_address_exposure,high_wallet_velocity
W0096,W0518,2026-02-14 18:07:49,280.392258,0.307302,normal,86.16501,high_wallet_velocity,new_counterparty,imbalanced_flow
W0096,W0371,2026-02-21 07:03:02,37.8107,0.424299,monitor,16.043037,risky_address_exposure,high_wallet_velocity,new_counterparty
W0096,W0602,2026-03-04 04:52:13,1200.207261,0.226152,normal,271.429586,new_counterparty,imbalanced_flow,
W0097,W0030,2026-03-15 09:51:32,38.192391,0.472412,monitor,18.042562,high_wallet_velocity,new_counterparty,
W0098,W0317,2026-02-12 13:36:22,3281.143684,0.210703,normal,691.345434,new_counterparty,imbalanced_flow,
W0098,W0710,2026-02-28 12:22:33,86.86386,0.482597,monitor,41.920237,risky_address_exposure,high_wallet_velocity,new_counterparty
W0099,W0181,2026-01-11 01:28:50,407.354122,0.265277,normal,108.061685,high_wallet_velocity,new_counterparty,
W0099,W0174,2026-01-25 09:07:19,2511.999901,0.31234,normal,784.59714,high_wallet_velocity,new_counterparty,imbalanced_flow
W0099,W0554,2026-02-24 17:46:33,78.463203,0.264127,normal,20.724242,high_wallet_velocity,new_counterparty,
W0100,W0598,2025-12-24 15:12:29,569.698451,0.213906,normal,121.861798,new_counterparty,,
W0100,W0491,2026-01-13 08:16:22,68.142551,0.464475,monitor,31.650504,risky_address_exposure,high_wallet_velocity,new_counterparty
W0100,W0455,2026-02-07 20:44:47,89.065435,0.29622,normal,26.382968,new_counterparty,imbalanced_flow,
W0100,W0128,2026-02-12 00:42:56,1630.463267,0.226107,normal,368.659764,high_wallet_velocity,new_counterparty,imbalanced_flow
W0100,W0648,2026-02-14 06:49:27,199.469858,0.237931,normal,47.460153,new_counterparty,,
W0100,W0609,2026-02-22 03:25:35,123.854686,0.242828,normal,30.075389,high_wallet_velocity,new_counterparty,imbalanced_flow
W0100,W0499,2026-03-02 21:33:56,2533.442559,0.692696,review,1754.906341,risky_address_exposure,high_wallet_velocity,new_counterparty
W0101,W0653,2026-01-09 03:38:15,135.410209,0.508253,monitor,68.822656,risky_address_exposure,high_wallet_velocity,new_counterparty
W0101,W0262,2026-03-10 10:28:04,8.934205,0.337211,normal,3.012708,high_wallet_velocity,new_counterparty,
W0101,W0299,2026-03-16 13:59:49,70.753538,0.54759,monitor,38.743935,high_counterparty_risk,high_wallet_velocity,new_counterparty
W0102,W0331,2026-01-19 09:57:07,2297.011901,0.25276,normal,580.593017,high_wallet_velocity,new_counterparty,imbalanced_flow
W0102,W0139,2026-02-13 02:15:03,320.675753,0.297884,normal,95.524144,high_wallet_velocity,new_counterparty,imbalanced_flow
W0102,W0118,2026-03-01 12:45:03,1486.97388,0.790931,review,1176.09352,high_counterparty_risk,risky_address_exposure,high_wallet_velocity
W0103,W0496,2026-02-17 22:54:29,670.754628,0.393428,normal,263.893614,high_wallet_velocity,new_counterparty,imbalanced_flow
W0105,W0698,2025-12-21 03:54:02,1351.69353,0.274497,normal,371.035409,high_wallet_velocity,new_counterparty,imbalanced_flow
W0105,W0556,2026-01-09 10:45:31,9784.326604,0.724605,review,7089.773255,high_counterparty_risk,risky_address_exposure,high_wallet_velocity
W0105,W0245,2026-01-10 10:36:01,1596.985986,0.474699,monitor,758.088241,high_wallet_velocity,new_counterparty,imbalanced_flow
W0105,W0072,2026-01-26 01:26:06,1749.001773,0.449637,monitor,786.415391,high_wallet_velocity,new_counterparty,imbalanced_flow
W0105,W0404,2026-02-16 09:43:56,4158.280156,0.621844,monitor,2585.801028,risky_address_exposure,new_counterparty,imbalanced_flow
W0106,W0324,2026-01-10 20:28:27,226.631047,0.797656,review,180.773605,high_counterparty_risk,risky_address_exposure,high_wallet_velocity
W0106,W0581,2026-02-26 06:23:54,1588.753626,0.509833,monitor,809.998415,risky_address_exposure,high_wallet_velocity,new_counterparty
W0107,W0522,2026-01-04 02:45:54,536.558949,0.149649,normal,80.295555,new_counterparty,imbalanced_flow,
W0107,W0059,2026-02-22 16:26:43,183.031136,0.327701,normal,59.979492,high_wallet_velocity,new_counterparty,imbalanced_flow
W0107,W0739,2026-02-23 12:09:50,245.949413,0.552567,monitor,135.9035,risky_address_exposure,high_wallet_velocity,new_counterparty
W0107,W0273,2026-02-25 22:30:15,480.254575,0.521666,monitor,250.5326,risky_address_exposure,high_wallet_velocity,new_counterparty
W0107,W0678,2026-02-26 06:29:09,503.84607,0.592449,monitor,298.503171,risky_address_exposure,high_wallet_velocity,new_counterparty
W0110,W0647,2026-01-27 22:31:04,262.85701,0.263505,normal,69.264197,new_counterparty,imbalanced_flow,
W0110,W0166,2026-02-18 17:35:24,658.996765,0.325778,normal,214.686859,high_wallet_velocity,new_counterparty,
W0110,W0065,2026-03-08 01:55:14,2215.262682,0.46318,monitor,1026.064924,high_wallet_velocity,new_counterparty,
W0110,W0754,2026-03-20 04:25:00,705.350717,0.408731,monitor,288.298695,high_wallet_velocity,new_counterparty,
W0111,W0127,2026-02-17 18:02:14,158.343969,0.253178,normal,40.089241,new_counterparty,imbalanced_flow,
W0112,W0444,2026-01-09 02:04:37,58.572151,0.279844,normal,16.391067,high_wallet_velocity,new_counterparty,imbalanced_flow
W0112,W0408,2026-01-14 10:03:42,5859.871395,0.318897,normal,1868.692946,high_wallet_velocity,new_counterparty,imbalanced_flow
W0112,W0725,2026-02-10 08:24:09,478.564449,0.444437,monitor,212.691789,high_wallet_velocity,new_counterparty,imbalanced_flow
W0113,W0465,2026-02-15 09:40:35,405.906247,0.285909,normal,116.052265,high_wallet_velocity,new_counterparty,imbalanced_flow
W0113,W0658,2026-03-18 09:24:52,36.833322,0.23223,normal,8.553805,high_wallet_velocity,new_counterparty,imbalanced_flow
W0114,W0778,2026-01-14 13:35:17,1623.994611,0.255238,normal,414.505688,new_counterparty,imbalanced_flow,
W0114,W0369,2026-01-23 05:49:59,96.096578,0.208269,normal,20.013918,new_counterparty,imbalanced_flow,
W0115,W0498,2026-01-08 15:26:18,1670.499011,0.271331,normal,453.258614,new_counterparty,,
W0115,W0402,2026-01-18 22:50:00,21.491548,0.603333,monitor,12.96656,high_counterparty_risk,high_wallet_velocity,new_counterparty
W0115,W0436,2026-02-07 08:24:00,18.861068,0.262118,normal,4.943831,new_counterparty,,
W0116,W0062,2026-01-31 10:44:19,115.096422,0.282601,normal,32.526374,high_wallet_velocity,new_counterparty,
W0116,W0720,2026-02-05 23:14:12,978.0637,0.475425,monitor,464.996299,risky_address_exposure,high_wallet_velocity,new_counterparty
W0116,W0484,2026-03-18 05:55:01,259.595677,0.469127,monitor,121.783345,risky_address_exposure,high_wallet_velocity,new_counterparty
W0117,W0158,2026-02-25 13:49:05,6050.064404,0.701658,review,4245.074947,high_counterparty_risk,risky_address_exposure,high_wallet_velocity
W0118,W0283,2026-01-03 06:11:44,5416.307748,0.48895,monitor,2648.305102,risky_address_exposure,new_counterparty,imbalanced_flow
W0118,W0367,2026-02-16 02:03:57,5885.656833,0.227799,normal,1340.743895,new_counterparty,imbalanced_flow,
W0118,W0265,2026-02-24 21:40:39,1527.504891,0.255162,normal,389.761196,high_wallet_velocity,new_counterparty,imbalanced_flow
W0118,W0797,2026-02-28 09:36:31,2804.807961,0.316631,normal,888.088359,new_counterparty,imbalanced_flow,
W0118,W0586,2026-03-12 13:20:21,1230.940346,0.248801,normal,306.259606,new_counterparty,imbalanced_flow,
W0119,W0089,2026-01-23 21:03:38,21145.023396,0.732911,review,15497.415221,high_counterparty_risk,high_wallet_velocity,large_transfer
W0120,W0527,2025-12-21 22:37:55,6624.343811,0.373053,normal,2471.233351,high_wallet_velocity,new_counterparty,
W0120,W0288,2025-12-25 12:16:12,7170.227389,0.67704,review,4854.530917,high_counterparty_risk,risky_address_exposure,new_counterparty
W0120,W0163,2025-12-31 20:53:29,1768.535681,0.222429,normal,393.374327,new_counterparty,imbalanced_flow,
W0120,W0442,2026-01-16 19:23:16,672.76469,0.674723,review,453.930041,risky_address_exposure,high_wallet_velocity,new_counterparty
W0120,W0738,2026-02-09 16:40:14,42.693549,0.215569,normal,9.20342,high_wallet_velocity,new_counterparty,imbalanced_flow
W0121,W0116,2026-02-26 05:01:10,916.003974,0.440562,monitor,403.556278,high_wallet_velocity,new_counterparty,
W0121,W0041,2026-03-17 09:23:54,192.004515,0.219926,normal,42.226851,new_counterparty,imbalanced_flow,
W0123,W0668,2026-01-29 23:51:41,105.26428,0.177172,normal,18.649838,new_counterparty,,
W0124,W0604,2026-01-12 00:55:59,87.414465,0.21984,normal,19.21718,high_wallet_velocity,new_counterparty,
W0125,W0671,2025-12-22 11:35:02,1535.340171,0.310806,normal,477.193371,high_wallet_velocity,new_counterparty,imbalanced_flow
W0125,W0270,2025-12-30 16:13:11,8.894811,0.205507,normal,1.827945,new_counterparty,,
W0125,W0028,2025-12-31 18:30:17,1809.969249,0.790671,review,1431.090942,high_counterparty_risk,risky_address_exposure,high_wallet_velocity
W0125,W0404,2026-02-06 17:51:12,447.366397,0.291409,normal,130.366689,new_counterparty,imbalanced_flow,
