transaction_id,account_id,transaction_time,amount,merchant_category,merchant_risk_band,location_proxy,device_proxy,account_age_days,transaction_count_24h,amount_count_24h,fraud_flag,chargeback_loss,velocity_1h,velocity_24h,merchant_risk_score,new_device_flag,new_location_flag,night_transaction_flag,high_amount_flag,account_tenure_band,amount_zscore_by_account
TXN-000153,ACCT-00812,2024-01-14 07:47:50,34.44,digital_goods,high,adjacent_region,known_device_a,1087,8,270.45,0,0.0,0,11,0.82,0,0,0,0,long_tenure,-0.3787
TXN-000154,ACCT-00619,2024-01-14 23:23:21,48.93,travel,medium,home_region,known_device_a,1506,4,159.63,0,0.0,0,4,0.45,0,0,1,0,long_tenure,0.8803
TXN-000155,ACCT-00029,2024-01-14 23:50:39,47.61,grocery,low,home_region,known_device_b,1461,2,107.66,0,0.0,0,2,0.1,0,0,1,0,long_tenure,0.2705
TXN-000156,ACCT-00582,2024-01-14 01:14:43,131.51,other,medium,home_region,known_device_b,166,4,511.02,0,0.0,2,5,0.45,0,0,1,0,seasoning,0.8108
TXN-000157,ACCT-00760,2024-01-15 12:42:42,25.99,digital_goods,high,home_region,known_device_a,448,3,60.68,0,0.0,0,4,0.82,0,1,0,0,established,-0.7901
TXN-000158,ACCT-00125,2024-01-15 05:37:09,70.57,restaurant,low,cross_border,known_device_a,1742,1,71.0,0,0.0,2,3,0.1,0,0,0,0,long_tenure,-1.0874
TXN-000159,ACCT-00337,2024-01-15 11:08:54,22.15,restaurant,low,home_region,known_device_b,1075,2,54.99,0,0.0,0,5,0.1,0,0,0,0,long_tenure,0.0091
TXN-000160,ACCT-00054,2024-01-15 03:26:45,27.96,electronics,medium,home_region,new_device,1467,6,161.69,0,0.0,1,9,0.45,1,0,1,0,long_tenure,-0.3929
TXN-000161,ACCT-00451,2024-01-15 01:46:33,50.8,electronics,medium,adjacent_region,known_device_a,251,2,82.59,0,0.0,0,3,0.45,0,0,1,0,established,-0.0162
TXN-000162,ACCT-00052,2024-01-15 05:19:15,15.87,grocery,low,distant_region,known_device_b,1448,2,29.66,0,0.0,0,2,0.1,0,0,0,0,long_tenure,-1.4113
TXN-000163,ACCT-00652,2024-01-15 06:36:11,80.47,digital_goods,high,home_region,known_device_b,1222,3,206.13,0,0.0,0,4,0.82,0,0,0,0,long_tenure,0.2777
TXN-000164,ACCT-00207,2024-01-16 18:35:28,30.63,restaurant,low,home_region,known_device_b,934,1,24.77,0,0.0,1,4,0.1,0,0,0,0,long_tenure,-0.3331
TXN-000165,ACCT-00282,2024-01-16 20:50:31,238.07,electronics,medium,home_region,known_device_b,1268,2,448.45,0,0.0,0,3,0.45,0,1,0,1,long_tenure,0.9777
TXN-000166,ACCT-00035,2024-01-16 11:49:09,42.38,other,medium,home_region,known_device_a,1505,1,42.82,0,0.0,0,3,0.45,0,0,0,0,long_tenure,-0.6276
TXN-000167,ACCT-00182,2024-01-16 04:03:37,24.08,travel,medium,home_region,known_device_a,1490,4,96.28,0,0.0,0,6,0.45,0,0,1,0,long_tenure,0.842
TXN-000168,ACCT-00297,2024-01-16 09:14:57,133.54,restaurant,low,home_region,known_device_a,391,3,362.03,0,0.0,0,4,0.1,0,0,0,0,established,1.3811
TXN-000169,ACCT-00497,2024-01-16 02:51:47,38.94,restaurant,low,home_region,known_device_b,296,1,30.5,0,0.0,0,3,0.1,0,0,1,0,established,0.5179
TXN-000170,ACCT-00557,2024-01-16 09:22:18,174.89,grocery,low,home_region,known_device_b,1115,4,806.53,0,0.0,0,5,0.1,0,0,0,1,long_tenure,0.8183
TXN-000171,ACCT-00363,2024-01-16 09:17:24,94.31,cash_like,high,home_region,known_device_a,568,4,445.21,0,0.0,1,5,0.82,0,0,0,0,established,0.6548
TXN-000172,ACCT-00423,2024-01-17 17:14:03,27.9,restaurant,low,distant_region,known_device_a,303,3,80.05,0,0.0,0,4,0.1,0,0,0,0,established,-0.7405
TXN-000173,ACCT-00145,2024-01-17 18:26:49,58.57,travel,medium,home_region,known_device_a,868,3,210.61,0,0.0,0,4,0.45,0,0,0,0,long_tenure,-1.1509
TXN-000174,ACCT-00246,2024-01-17 13:57:36,66.94,electronics,medium,home_region,known_device_a,891,2,152.0,0,0.0,1,3,0.45,0,0,0,0,long_tenure,-0.466
TXN-000175,ACCT-00478,2024-01-17 09:19:17,115.13,travel,medium,home_region,known_device_b,1701,5,472.1,0,0.0,1,5,0.45,0,1,0,0,long_tenure,1.3715
TXN-000176,ACCT-00921,2024-01-17 20:02:56,10.33,grocery,low,distant_region,known_device_b,1806,2,24.47,0,0.0,1,4,0.1,0,0,0,0,long_tenure,-1.2585
TXN-000177,ACCT-00839,2024-01-17 03:36:51,153.3,electronics,medium,home_region,new_device,818,3,449.19,0,0.0,1,4,0.45,1,0,1,1,long_tenure,0.4821
TXN-000178,ACCT-00509,2024-01-17 03:22:28,60.54,grocery,low,distant_region,known_device_b,1518,4,292.82,0,0.0,0,5,0.1,0,0,1,0,long_tenure,0.9316
TXN-000179,ACCT-00837,2024-01-17 00:55:34,72.15,travel,medium,home_region,known_device_b,255,6,395.45,0,0.0,0,10,0.45,0,0,1,0,established,1.7068
TXN-000180,ACCT-00912,2024-01-17 11:18:35,17.3,cash_like,high,distant_region,known_device_b,1736,3,55.31,0,0.0,0,3,0.82,0,0,0,0,long_tenure,-0.5383
TXN-000181,ACCT-00546,2024-01-17 14:26:05,33.96,digital_goods,high,home_region,known_device_b,415,5,130.98,0,0.0,1,5,0.82,0,0,0,0,established,-0.9155
TXN-000182,ACCT-00375,2024-01-17 10:02:44,5.31,grocery,low,home_region,known_device_b,1305,3,14.96,0,0.0,2,7,0.1,0,0,0,0,long_tenure,-1.4826
TXN-000183,ACCT-00439,2024-01-18 09:47:47,22.26,electronics,medium,home_region,known_device_b,1803,3,81.21,0,0.0,0,6,0.45,0,0,0,0,long_tenure,-0.7246
TXN-000184,ACCT-00861,2024-01-18 08:29:44,32.45,electronics,medium,home_region,known_device_b,324,5,167.65,0,0.0,0,6,0.45,0,0,0,0,established,-0.2189
TXN-000185,ACCT-00202,2024-01-18 23:16:08,159.42,restaurant,low,home_region,known_device_b,463,3,455.36,0,0.0,0,4,0.1,0,0,1,1,established,0.4871
TXN-000186,ACCT-00206,2024-01-18 16:03:05,53.16,electronics,medium,distant_region,known_device_a,232,2,82.41,0,0.0,0,3,0.45,0,0,0,0,established,1.2328
TXN-000187,ACCT-00377,2024-01-18 18:15:04,116.7,restaurant,low,home_region,known_device_b,950,3,264.79,0,0.0,1,3,0.1,0,1,0,0,long_tenure,-0.0171
TXN-000188,ACCT-00568,2024-01-18 13:20:38,14.68,electronics,medium,adjacent_region,new_device,331,7,92.59,0,0.0,3,10,0.45,1,0,0,0,established,-1.1066
TXN-000189,ACCT-00676,2024-01-18 19:22:07,50.52,other,medium,home_region,new_device,1331,8,394.58,0,0.0,1,9,0.45,1,0,0,0,long_tenure,-0.551
TXN-000190,ACCT-00232,2024-01-18 14:59:43,18.61,cash_like,high,home_region,known_device_b,1509,2,43.88,0,0.0,1,4,0.82,0,0,0,0,long_tenure,-1.3752
TXN-000191,ACCT-00029,2024-01-18 06:52:32,90.13,grocery,low,home_region,known_device_b,1461,2,163.84,0,0.0,0,3,0.1,0,0,0,0,long_tenure,0.9213
TXN-000192,ACCT-00877,2024-01-19 20:46:36,66.84,electronics,medium,home_region,known_device_a,1041,2,138.31,0,0.0,0,3,0.45,0,0,0,0,long_tenure,0.0254
TXN-000193,ACCT-00894,2024-01-19 07:23:28,35.85,digital_goods,high,home_region,known_device_b,123,1,34.21,0,0.0,2,2,0.82,0,1,0,0,seasoning,0.0676
TXN-000194,ACCT-00825,2024-01-19 01:06:33,59.36,restaurant,low,adjacent_region,known_device_b,1370,3,205.37,0,0.0,0,4,0.1,0,0,1,0,long_tenure,0.8187
TXN-000195,ACCT-00171,2024-01-19 00:57:10,28.81,cash_like,high,home_region,new_device,1842,5,121.32,0,0.0,1,5,0.82,1,0,1,0,long_tenure,-0.5988
TXN-000196,ACCT-00298,2024-01-19 02:14:08,209.84,other,medium,home_region,known_device_b,115,2,348.45,1,154.97,1,3,0.45,0,0,1,1,seasoning,1.3986
TXN-000197,ACCT-00824,2024-01-19 03:17:00,31.12,fuel,low,distant_region,known_device_b,1184,3,102.96,0,0.0,1,5,0.1,0,1,1,0,long_tenure,-0.8866
TXN-000198,ACCT-00655,2024-01-19 04:00:32,60.4,restaurant,low,cross_border,known_device_b,1196,1,66.57,0,0.0,0,1,0.1,0,0,1,0,long_tenure,0.671
TXN-000199,ACCT-00719,2024-01-19 00:39:08,43.61,other,medium,home_region,known_device_b,1471,1,39.13,0,0.0,0,2,0.45,0,1,1,0,long_tenure,0.4902
TXN-000200,ACCT-00267,2024-01-19 09:28:57,113.34,electronics,medium,home_region,known_device_b,1038,3,309.65,0,0.0,0,3,0.45,0,0,0,0,long_tenure,-0.0815
TXN-000201,ACCT-00715,2024-01-19 17:52:45,20.46,fuel,low,distant_region,new_device,535,7,155.85,0,0.0,1,7,0.1,1,0,0,0,established,-0.0977
TXN-000202,ACCT-00154,2024-01-19 14:33:06,33.14,cash_like,high,home_region,new_device,944,6,187.23,0,0.0,2,8,0.82,1,0,0,0,long_tenure,-0.9947
TXN-000203,ACCT-00583,2024-01-19 19:14:35,257.58,grocery,low,distant_region,known_device_b,880,1,277.86,0,0.0,2,2,0.1,0,0,0,1,long_tenure,0.9762
TXN-000204,ACCT-00174,2024-01-20 23:38:32,102.74,electronics,medium,home_region,known_device_a,993,3,372.28,0,0.0,1,6,0.45,0,0,1,0,long_tenure,0.4662
TXN-000205,ACCT-00211,2024-01-20 13:08:21,24.06,fuel,low,home_region,known_device_b,1423,4,103.5,0,0.0,0,5,0.1,0,0,0,0,long_tenure,-0.8787
TXN-000206,ACCT-00518,2024-01-20 12:44:33,53.98,travel,medium,home_region,new_device,955,9,551.7,0,0.0,2,10,0.45,1,0,0,0,long_tenure,0.1248
TXN-000207,ACCT-00240,2024-01-20 17:56:42,20.21,fuel,low,home_region,known_device_b,953,4,76.72,0,0.0,0,5,0.1,0,0,0,0,long_tenure,-0.3201
TXN-000208,ACCT-00575,2024-01-20 09:44:08,189.54,digital_goods,high,home_region,known_device_a,251,5,912.86,0,0.0,2,8,0.82,0,0,0,1,established,-0.0148
TXN-000209,ACCT-00183,2024-01-20 16:04:49,22.32,fuel,low,adjacent_region,known_device_a,1315,2,43.02,0,0.0,1,3,0.1,0,0,0,0,long_tenure,0.0405
TXN-000210,ACCT-00242,2024-01-20 22:33:20,44.29,electronics,medium,home_region,known_device_b,416,3,125.58,0,0.0,0,3,0.45,0,0,0,0,established,1.1082
TXN-000211,ACCT-00156,2024-01-20 21:52:17,52.39,electronics,medium,home_region,known_device_b,1656,2,125.12,0,0.0,0,4,0.45,0,0,0,0,long_tenure,1.2015
TXN-000212,ACCT-00430,2024-01-21 05:05:12,67.94,grocery,low,home_region,known_device_a,309,1,64.06,0,0.0,0,2,0.1,0,0,0,0,established,-0.0185
TXN-000213,ACCT-00302,2024-01-21 19:30:36,23.75,restaurant,low,distant_region,known_device_b,89,3,80.77,0,0.0,0,3,0.1,0,0,0,0,seasoning,-0.9989
TXN-000214,ACCT-00744,2024-01-21 07:51:11,108.42,electronics,medium,home_region,known_device_b,348,1,88.41,0,0.0,2,2,0.45,0,0,0,0,established,0.4907
TXN-000215,ACCT-00694,2024-01-21 16:38:47,37.55,digital_goods,high,home_region,known_device_b,217,3,93.7,0,0.0,0,4,0.82,0,0,0,0,established,-0.5768
TXN-000216,ACCT-00497,2024-01-21 10:24:21,25.59,travel,medium,home_region,known_device_b,296,4,97.47,0,0.0,1,5,0.45,0,0,0,0,established,-0.2432
TXN-000217,ACCT-00754,2024-01-21 01:48:59,81.88,other,medium,home_region,known_device_b,1580,1,91.26,0,0.0,1,2,0.45,0,0,1,0,long_tenure,1.1728
TXN-000218,ACCT-00400,2024-01-21 13:16:12,106.26,fuel,low,home_region,known_device_a,308,3,354.12,0,0.0,2,3,0.1,0,1,0,0,established,0.2881
TXN-000219,ACCT-00716,2024-01-21 17:53:17,200.13,other,medium,home_region,known_device_a,248,2,306.43,0,0.0,0,2,0.45,0,0,0,1,established,1.4325
TXN-000220,ACCT-00543,2024-01-21 15:15:22,36.72,electronics,medium,home_region,known_device_a,862,3,93.89,0,0.0,1,3,0.45,0,0,0,0,long_tenure,-0.9263
TXN-000221,ACCT-00314,2024-01-21 06:28:44,165.18,digital_goods,high,home_region,known_device_a,41,6,872.23,1,132.33,3,10,0.82,0,1,0,1,seasoning,2.0281
TXN-000222,ACCT-00240,2024-01-22 09:52:38,32.33,restaurant,low,home_region,known_device_b,953,3,80.73,0,0.0,1,5,0.1,0,0,0,0,long_tenure,0.3457
TXN-000223,ACCT-00476,2024-01-22 15:59:09,62.56,electronics,medium,distant_region,known_device_b,166,4,258.52,0,0.0,0,5,0.45,0,0,0,0,seasoning,0.3666
TXN-000224,ACCT-00912,2024-01-22 18:27:04,102.78,restaurant,low,home_region,known_device_b,1736,6,597.87,0,0.0,2,7,0.1,0,0,0,0,long_tenure,2.1216
TXN-000225,ACCT-00156,2024-01-22 22:31:16,29.76,grocery,low,home_region,known_device_b,1656,1,27.31,0,0.0,2,1,0.1,0,0,0,0,long_tenure,-0.1653
TXN-000226,ACCT-00469,2024-01-22 21:31:57,48.47,fuel,low,adjacent_region,known_device_b,1467,2,97.16,0,0.0,0,2,0.1,0,0,0,0,long_tenure,-0.5798
TXN-000227,ACCT-00331,2024-01-22 04:05:20,53.83,fuel,low,distant_region,known_device_b,1283,4,185.46,0,0.0,0,6,0.1,0,0,1,0,long_tenure,-0.3707
TXN-000228,ACCT-00229,2024-01-22 05:54:50,21.62,restaurant,low,cross_border,known_device_a,1744,2,39.43,0,0.0,1,3,0.1,0,0,0,0,long_tenure,-1.0699
TXN-000229,ACCT-00290,2024-01-22 20:23:21,26.8,restaurant,low,home_region,known_device_b,524,4,104.44,0,0.0,0,5,0.1,0,0,0,0,established,0.6807
TXN-000230,ACCT-00183,2024-01-22 22:45:31,21.01,digital_goods,high,home_region,known_device_b,1315,4,78.78,0,0.0,0,8,0.82,0,0,0,0,long_tenure,-0.0823
TXN-000231,ACCT-00429,2024-01-22 04:58:55,85.21,digital_goods,high,cross_border,known_device_a,396,6,529.91,0,0.0,0,8,0.82,0,0,1,0,established,-0.5196
TXN-000232,ACCT-00322,2024-01-22 04:14:07,86.74,digital_goods,high,home_region,known_device_a,476,3,265.86,0,0.0,0,3,0.82,0,0,1,0,established,0.5852
TXN-000233,ACCT-00391,2024-01-22 09:02:08,53.43,restaurant,low,home_region,known_device_b,1503,4,160.69,0,0.0,0,4,0.1,0,0,0,0,long_tenure,0.5703
TXN-000234,ACCT-00504,2024-01-22 04:55:00,135.01,digital_goods,high,home_region,known_device_b,1205,4,642.34,0,0.0,0,5,0.82,0,0,1,0,long_tenure,1.2212
TXN-000235,ACCT-00478,2024-01-22 07:42:11,46.2,restaurant,low,home_region,known_device_b,1701,3,104.11,0,0.0,0,3,0.1,0,0,0,0,long_tenure,-0.2958
TXN-000236,ACCT-00798,2024-01-22 03:49:37,30.41,other,medium,home_region,known_device_a,1218,2,70.1,0,0.0,1,2,0.45,0,0,1,0,long_tenure,0.0136
TXN-000237,ACCT-00065,2024-01-22 08:59:55,37.7,restaurant,low,adjacent_region,known_device_a,264,2,68.52,0,0.0,0,4,0.1,0,0,0,0,established,-0.0676
TXN-000238,ACCT-00213,2024-01-23 03:00:18,8.99,restaurant,low,home_region,known_device_a,869,3,28.65,0,0.0,3,4,0.1,0,1,1,0,long_tenure,-1.7636
TXN-000239,ACCT-00495,2024-01-23 21:41:23,47.31,restaurant,low,home_region,known_device_a,965,2,86.56,0,0.0,1,4,0.1,0,0,0,0,long_tenure,0.3585
TXN-000240,ACCT-00051,2024-01-23 14:42:44,5.14,other,medium,home_region,known_device_b,903,1,6.37,0,0.0,1,3,0.45,0,0,0,0,long_tenure,-1.8137
TXN-000241,ACCT-00530,2024-01-23 07:40:29,12.17,travel,medium,home_region,known_device_a,601,1,12.91,0,0.0,1,4,0.45,0,0,0,0,established,-2.2311
TXN-000242,ACCT-00277,2024-01-23 07:40:19,12.86,grocery,low,home_region,known_device_a,720,1,13.61,0,0.0,0,1,0.1,0,0,0,0,established,-0.905
TXN-000243,ACCT-00086,2024-01-23 03:59:47,522.76,digital_goods,high,home_region,new_device,69,7,3666.32,0,0.0,2,8,0.82,1,0,1,1,seasoning,1.3873
TXN-000244,ACCT-00020,2024-01-23 12:23:21,103.9,cash_like,high,home_region,known_device_a,780,2,184.83,0,0.0,0,2,0.82,0,0,0,0,long_tenure,0.784
TXN-000245,ACCT-00687,2024-01-23 11:18:02,236.79,fuel,low,home_region,known_device_a,286,3,661.12,0,0.0,1,5,0.1,0,1,0,1,established,0.6955
TXN-000246,ACCT-00227,2024-01-23 01:16:31,482.13,restaurant,low,adjacent_region,known_device_a,465,1,406.96,0,0.0,2,1,0.1,0,0,1,1,established,0.4776
TXN-000247,ACCT-00158,2024-01-23 23:38:07,84.68,grocery,low,home_region,known_device_a,1113,2,165.39,0,0.0,0,3,0.1,0,0,1,0,long_tenure,1.0791
TXN-000248,ACCT-00747,2024-01-24 03:54:57,107.04,grocery,low,adjacent_region,known_device_b,1715,3,334.97,0,0.0,0,3,0.1,0,0,1,0,long_tenure,0.6584
TXN-000249,ACCT-00268,2024-01-24 22:21:46,74.11,digital_goods,high,adjacent_region,known_device_b,306,5,380.5,0,0.0,0,5,0.82,0,0,0,0,established,0.2555
TXN-000250,ACCT-00351,2024-01-24 02:46:48,123.26,digital_goods,high,home_region,known_device_b,1158,7,1021.75,0,0.0,1,9,0.82,0,0,1,0,long_tenure,0.189
TXN-000251,ACCT-00260,2024-01-24 04:00:09,35.0,grocery,low,home_region,known_device_b,655,3,89.07,0,0.0,0,4,0.1,0,0,1,0,established,-1.702
TXN-000252,ACCT-00736,2024-01-24 21:50:36,181.16,other,medium,home_region,known_device_a,1385,2,447.05,0,0.0,0,4,0.45,0,0,0,1,long_tenure,1.5384
TXN-000253,ACCT-00233,2024-01-24 07:38:31,152.0,fuel,low,home_region,known_device_a,1749,1,119.65,0,0.0,1,1,0.1,0,0,0,1,long_tenure,0.5556
TXN-000254,ACCT-00701,2024-01-24 18:11:52,13.27,grocery,low,home_region,known_device_a,1324,1,11.24,0,0.0,0,3,0.1,0,0,0,0,long_tenure,-0.9786
TXN-000255,ACCT-00144,2024-01-24 03:25:51,8.55,grocery,low,adjacent_region,known_device_b,392,3,19.24,0,0.0,1,6,0.1,0,0,1,0,established,-1.3189
TXN-000256,ACCT-00261,2024-01-24 04:33:54,65.27,restaurant,low,distant_region,known_device_b,934,3,170.52,0,0.0,0,4,0.1,0,1,1,0,long_tenure,1.4335
TXN-000257,ACCT-00056,2024-01-24 21:32:45,136.31,digital_goods,high,adjacent_region,known_device_a,109,4,655.72,0,0.0,0,5,0.82,0,0,0,0,seasoning,0.4869
TXN-000258,ACCT-00640,2024-01-24 03:49:35,112.3,fuel,low,home_region,known_device_b,819,2,236.48,0,0.0,1,2,0.1,0,0,1,0,long_tenure,0.7071
TXN-000259,ACCT-00548,2024-01-24 18:22:00,28.3,electronics,medium,distant_region,known_device_b,1407,2,53.54,0,0.0,2,5,0.45,0,1,0,0,long_tenure,-0.2042
TXN-000260,ACCT-00906,2024-01-24 00:25:30,28.26,grocery,low,home_region,known_device_a,1538,5,164.37,0,0.0,1,8,0.1,0,0,1,0,long_tenure,0.0704
TXN-000261,ACCT-00311,2024-01-24 09:41:45,178.79,grocery,low,home_region,known_device_b,1388,3,621.01,0,0.0,1,3,0.1,0,0,0,1,long_tenure,1.1373
TXN-000262,ACCT-00792,2024-01-24 00:21:28,71.25,electronics,medium,home_region,known_device_a,447,4,344.38,0,0.0,0,5,0.45,0,0,1,0,established,0.0754
TXN-000263,ACCT-00061,2024-01-24 13:57:50,95.79,digital_goods,high,adjacent_region,known_device_a,1751,2,182.38,0,0.0,1,2,0.82,0,1,0,0,long_tenure,0.629
TXN-000264,ACCT-00774,2024-01-24 13:43:30,56.67,restaurant,low,distant_region,known_device_b,140,4,210.16,0,0.0,0,7,0.1,0,0,0,0,seasoning,-0.6582
TXN-000265,ACCT-00585,2024-01-25 06:45:47,46.14,electronics,medium,adjacent_region,known_device_a,482,2,106.03,0,0.0,0,2,0.45,0,0,0,0,established,-0.089
TXN-000266,ACCT-00177,2024-01-25 16:54:32,50.72,grocery,low,distant_region,known_device_b,446,2,93.12,0,0.0,1,2,0.1,0,1,0,0,established,0.7425
TXN-000267,ACCT-00258,2024-01-25 06:04:44,49.72,restaurant,low,adjacent_region,known_device_b,717,1,57.51,0,0.0,0,2,0.1,0,0,0,0,established,-0.8739
TXN-000268,ACCT-00567,2024-01-25 23:03:49,377.41,electronics,medium,home_region,known_device_a,1812,4,1614.06,1,372.23,2,5,0.45,0,1,1,1,long_tenure,1.3799
TXN-000269,ACCT-00328,2024-01-25 22:41:44,24.96,fuel,low,home_region,known_device_b,1493,6,112.9,0,0.0,0,8,0.1,0,1,0,0,long_tenure,-0.2685
TXN-000270,ACCT-00878,2024-01-25 05:22:11,19.56,restaurant,low,distant_region,known_device_a,1204,1,22.52,0,0.0,2,3,0.1,0,1,0,0,long_tenure,-0.2178
TXN-000271,ACCT-00879,2024-01-25 08:51:20,11.47,restaurant,low,home_region,known_device_a,1699,3,36.67,0,0.0,1,5,0.1,0,1,0,0,long_tenure,-1.701
TXN-000272,ACCT-00472,2024-01-26 18:25:49,84.41,fuel,low,home_region,known_device_a,908,3,237.99,0,0.0,0,3,0.1,0,0,0,0,long_tenure,0.0759
TXN-000273,ACCT-00589,2024-01-26 01:16:40,22.84,restaurant,low,home_region,known_device_a,1843,7,162.0,0,0.0,0,7,0.1,0,0,1,0,long_tenure,-0.3396
TXN-000274,ACCT-00327,2024-01-26 22:02:14,90.46,digital_goods,high,adjacent_region,known_device_a,1400,6,634.11,0,0.0,1,9,0.82,0,0,0,0,long_tenure,-0.6162
TXN-000275,ACCT-00650,2024-01-26 14:17:25,126.77,grocery,low,home_region,known_device_a,216,1,117.31,0,0.0,1,1,0.1,0,0,0,0,established,0.3579
TXN-000276,ACCT-00928,2024-01-26 04:11:59,76.14,fuel,low,home_region,known_device_b,477,2,139.93,0,0.0,1,2,0.1,0,0,1,0,established,1.308
TXN-000277,ACCT-00513,2024-01-26 22:38:16,157.82,cash_like,high,home_region,new_device,568,4,565.0,0,0.0,1,4,0.82,1,0,0,1,established,0.532
TXN-000278,ACCT-00414,2024-01-26 16:32:08,159.3,other,medium,home_region,known_device_a,635,3,506.66,0,0.0,1,3,0.45,0,0,0,1,established,0.8613
TXN-000279,ACCT-00221,2024-01-26 08:39:35,38.12,fuel,low,home_region,known_device_b,611,2,74.29,0,0.0,1,2,0.1,0,0,0,0,established,0.5026
TXN-000280,ACCT-00419,2024-01-26 22:17:20,412.61,digital_goods,high,distant_region,known_device_a,1195,3,1459.79,0,0.0,1,8,0.82,0,0,0,1,long_tenure,1.9641
TXN-000281,ACCT-00880,2024-01-26 22:49:07,10.83,grocery,low,home_region,known_device_a,741,3,31.31,0,0.0,0,4,0.1,0,0,0,0,long_tenure,-1.4828
TXN-000282,ACCT-00781,2024-01-26 14:48:40,25.11,restaurant,low,home_region,known_device_b,1595,2,44.61,0,0.0,2,3,0.1,0,0,0,0,long_tenure,-0.2918
TXN-000283,ACCT-00395,2024-01-26 09:30:30,49.31,restaurant,low,cross_border,known_device_b,526,4,186.25,0,0.0,1,6,0.1,0,0,0,0,established,-0.1097
TXN-000284,ACCT-00403,2024-01-26 15:09:20,32.18,restaurant,low,home_region,known_device_b,789,1,26.48,0,0.0,0,1,0.1,0,0,0,0,long_tenure,-0.1397
TXN-000285,ACCT-00752,2024-01-26 18:46:51,39.99,grocery,low,home_region,known_device_a,1682,3,131.95,0,0.0,0,4,0.1,0,0,0,0,long_tenure,0.3479
TXN-000286,ACCT-00893,2024-01-26 23:20:31,106.05,restaurant,low,home_region,known_device_b,264,2,253.67,0,0.0,2,3,0.1,0,0,1,0,established,1.012
TXN-000287,ACCT-00738,2024-01-27 16:26:59,48.14,fuel,low,home_region,known_device_a,1411,4,220.52,0,0.0,1,4,0.1,0,0,0,0,long_tenure,-0.2049
TXN-000288,ACCT-00378,2024-01-27 10:22:03,47.15,electronics,medium,home_region,known_device_b,456,4,222.66,0,0.0,0,8,0.45,0,0,0,0,established,-0.1512
TXN-000289,ACCT-00826,2024-01-27 10:02:02,122.18,fuel,low,home_region,known_device_a,1657,5,499.81,0,0.0,0,5,0.1,0,0,0,0,long_tenure,-0.2014
TXN-000290,ACCT-00058,2024-01-27 04:09:55,33.28,cash_like,high,home_region,known_device_b,1082,4,160.8,0,0.0,0,5,0.82,0,0,1,0,long_tenure,-0.1158
TXN-000291,ACCT-00369,2024-01-27 22:26:45,44.83,other,medium,home_region,new_device,1846,6,301.33,0,0.0,2,6,0.45,1,0,0,0,long_tenure,0.3467
TXN-000292,ACCT-00294,2024-01-27 06:06:30,5.22,cash_like,high,home_region,new_device,904,5,26.16,0,0.0,1,6,0.82,1,0,0,0,long_tenure,-2.1134
TXN-000293,ACCT-00717,2024-01-27 07:58:10,67.56,grocery,low,adjacent_region,known_device_a,630,3,233.78,0,0.0,0,4,0.1,0,0,0,0,established,0.1285
TXN-000294,ACCT-00259,2024-01-27 16:05:27,63.6,digital_goods,high,home_region,known_device_b,972,4,282.38,0,0.0,1,4,0.82,0,0,0,0,long_tenure,0.8943
TXN-000295,ACCT-00836,2024-01-27 09:40:22,21.69,travel,medium,adjacent_region,new_device,1750,6,148.79,0,0.0,0,7,0.45,1,0,0,0,long_tenure,-0.3611
TXN-000296,ACCT-00509,2024-01-27 21:58:19,14.71,digital_goods,high,home_region,known_device_a,1518,5,86.09,0,0.0,0,5,0.82,0,0,0,0,long_tenure,-0.9453
TXN-000297,ACCT-00463,2024-01-28 01:00:11,79.96,other,medium,home_region,known_device_b,1473,1,79.68,0,0.0,0,2,0.45,0,0,1,0,long_tenure,0.8837
TXN-000298,ACCT-00176,2024-01-28 03:26:06,6.96,restaurant,low,cross_border,known_device_a,1511,2,11.37,0,0.0,0,2,0.1,0,0,1,0,long_tenure,-2.2517
TXN-000299,ACCT-00333,2024-01-28 14:07:11,28.25,electronics,medium,home_region,known_device_a,839,1,32.15,0,0.0,1,2,0.45,0,1,0,0,long_tenure,-1.2977
TXN-000300,ACCT-00031,2024-01-28 01:16:26,54.81,fuel,low,adjacent_region,new_device,1054,7,368.27,0,0.0,1,7,0.1,1,0,1,0,long_tenure,0.1765
TXN-000301,ACCT-00104,2024-01-28 02:31:29,13.34,fuel,low,home_region,known_device_a,1254,3,41.03,0,0.0,0,3,0.1,0,0,1,0,long_tenure,-1.471
TXN-000302,ACCT-00478,2024-01-28 06:17:15,42.31,fuel,low,home_region,known_device_b,1701,1,47.99,0,0.0,0,1,0.1,0,0,0,0,long_tenure,-0.4551
TXN-000303,ACCT-00334,2024-01-28 23:49:01,26.5,travel,medium,cross_border,known_device_a,317,1,30.5,0,0.0,1,1,0.45,0,0,1,0,established,-0.99
TXN-000304,ACCT-00641,2024-01-29 22:58:23,264.22,digital_goods,high,home_region,known_device_b,1001,5,1048.66,0,0.0,1,5,0.82,0,0,0,1,long_tenure,0.5933
TXN-000305,ACCT-00588,2024-01-29 08:53:35,30.2,restaurant,low,home_region,known_device_b,1497,2,55.75,0,0.0,0,3,0.1,0,0,0,0,long_tenure,-0.3829
TXN-000306,ACCT-00466,2024-01-29 21:12:35,15.11,grocery,low,adjacent_region,known_device_a,768,1,18.7,0,0.0,0,1,0.1,0,0,0,0,long_tenure,-0.0662
