wallet_id,counterparty_wallet_id,transaction_time,token_type,amount_usd,wallet_age_days,inflow_24h,outflow_24h,transaction_count_24h,counterparty_risk_score,risky_address_exposure_flag,stablecoin_risk_label,is_synthetic
W0027,W0081,2026-02-21T02:33:48,USDT,1217.051349,448,44.977817,116.976631,20,0.083884,0,0,True
W0440,W0202,2026-03-19T02:41:24,DAI,112.239555,743,27.672014,13.735968,22,0.234113,0,0,True
W0774,W0471,2026-01-12T03:09:00,BUSD,75.454773,206,75.099953,10.675127,2,0.15049,0,0,True
W0093,W0117,2026-01-22T19:13:43,DAI,288.702097,1198,2354.769621,670.322325,2,0.871787,0,0,True
W0458,W0549,2026-01-09T06:58:46,DAI,515.592925,701,123.994652,198.394459,9,0.284105,0,0,True
W0171,W0587,2026-03-07T06:48:08,DAI,352.275966,1033,478.964764,90.603144,21,0.588346,1,1,True
W0238,W0717,2026-03-12T08:01:36,USDC,301.696734,810,1019.899279,83.162251,17,0.375056,1,1,True
W0211,W0732,2026-03-06T10:41:51,USDC,373.751005,1021,163.284193,591.679763,23,0.109416,0,0,True
W0027,W0045,2026-02-03T19:25:46,USDT,618.146303,355,219.435304,140.742814,3,0.741995,1,0,True
W0069,W0663,2025-12-27T22:11:26,USDT,55.807701,76,555.053567,263.482927,6,0.659592,0,0,True
W0508,W0362,2026-01-27T18:01:32,USDT,520.68614,471,1249.592421,8.294447,10,0.017742,0,0,True
W0556,W0647,2026-03-12T04:32:28,USDT,41.441514,1200,118.310765,806.339653,8,0.969205,1,1,True
W0506,W0512,2025-12-28T21:55:52,DAI,307.291277,567,23.339501,406.3969,7,0.493326,1,1,True
W0489,W0444,2026-03-18T22:26:27,USDC,33.569877,207,32.22426,39.906493,3,0.382339,0,0,True
W0183,W0256,2026-03-02T19:24:20,USDT,290.164657,959,1019.679962,16.336659,29,0.070476,0,0,True
W0634,W0441,2026-03-10T12:43:34,USDT,1084.902916,699,31.875763,32.910546,9,0.299274,0,0,True
W0660,W0383,2026-01-19T12:56:29,USDC,89.84944,672,46.134209,4.348253,21,0.222056,1,0,True
W0352,W0464,2026-03-02T17:37:44,USDC,572.344249,782,472.020383,9493.041023,2,0.158203,0,0,True
W0160,W0172,2026-02-07T15:24:30,USDT,18.912574,362,150.52691,175.102955,2,0.30217,0,0,True
W0452,W0539,2025-12-24T09:25:19,USDC,275.03337,1184,88.828904,14.701371,19,0.218687,0,0,True
W0233,W0774,2026-01-05T08:11:16,USDC,4.142955,891,95.470666,19.154452,18,0.294375,0,0,True
W0707,W0371,2025-12-24T01:51:47,USDT,18.788472,986,1025.573398,153.850606,16,0.40975,1,1,True
W0516,W0056,2026-02-14T10:41:47,BUSD,1557.700341,1195,1038.094615,177.560124,24,0.098179,0,0,True
W0259,W0520,2026-03-09T21:53:36,USDT,156.597875,1059,154.558529,293.028016,21,0.202565,1,0,True
W0116,W0720,2026-02-05T23:14:12,USDT,978.0637,576,291.89913,212.060821,22,0.135375,1,0,True
W0637,W0643,2026-02-16T07:14:33,USDT,1850.625663,634,1601.114693,194.058099,4,0.319115,1,0,True
W0285,W0284,2026-01-26T18:21:40,USDT,26.357267,964,1199.545961,20.991806,10,0.215667,0,0,True
W0071,W0110,2026-03-15T03:17:03,DAI,156.95023,1388,37.973721,207.843501,7,0.094245,0,0,True
W0126,W0488,2025-12-21T03:55:56,USDC,285.366542,810,82.787789,802.750889,10,0.111193,0,1,True
W0795,W0653,2026-02-11T13:25:01,DAI,291.549703,964,4092.433096,38.888744,8,0.059164,0,0,True
W0533,W0681,2026-01-14T15:13:26,USDT,1422.425237,902,306.359845,304.162517,25,0.054502,0,0,True
W0221,W0662,2026-02-25T16:17:49,BUSD,12585.759062,833,186.437229,53.222296,8,0.870122,0,0,True
W0544,W0229,2026-02-06T19:55:46,USDT,108.99295,996,54.614883,170.093102,10,0.123774,0,0,True
W0640,W0596,2026-01-05T07:18:20,USDC,6.995417,202,231.988322,2603.451374,12,0.122269,0,0,True
W0705,W0344,2026-03-03T18:32:21,BUSD,15.146621,109,151.512264,200.082898,22,0.533635,1,0,True
W0376,W0068,2026-03-04T18:01:08,USDC,6260.91527,1054,101.068459,24.673979,6,0.791375,0,0,True
W0617,W0678,2026-02-24T18:29:26,USDC,8735.057814,253,19691.552075,124.855021,24,0.083106,1,0,True
W0255,W0309,2025-12-24T01:50:59,USDT,2641.438211,755,52.78856,147.170895,26,0.087584,1,0,True
W0751,W0599,2026-02-08T05:39:38,USDC,2448.966223,1151,41.166544,72.574429,6,0.264184,0,0,True
W0743,W0551,2026-01-15T15:39:00,USDT,11820.143543,301,53.262739,362.451825,9,0.975718,1,1,True
W0742,W0754,2026-03-19T20:42:52,USDT,10530.999737,527,1019.981835,107.10566,2,0.45956,0,0,True
W0264,W0081,2026-02-02T09:44:49,USDT,922.269859,242,257.380267,47.589783,12,0.60489,0,0,True
W0491,W0405,2026-03-05T20:55:32,USDC,22.542854,1130,98.033411,685.316391,1,0.367935,0,0,True
W0405,W0368,2026-01-08T04:40:48,USDC,5.376864,239,135.88843,72.727371,24,0.036621,0,0,True
W0553,W0322,2026-02-08T10:37:22,USDT,244.954709,169,217.221879,27.591614,11,0.800789,1,1,True
W0762,W0465,2026-03-15T07:10:19,USDC,123.373437,274,104.762773,620.11134,6,0.784009,0,0,True
W0702,W0245,2026-01-26T18:42:58,USDC,318.534293,615,173.107195,444.277885,4,0.246215,0,0,True
W0125,W0404,2026-02-06T17:51:12,BUSD,447.366397,1241,384.794816,19.533069,3,0.358796,0,0,True
W0430,W0291,2025-12-30T05:12:20,DAI,59.381884,978,294.320761,211.045366,20,0.178009,0,0,True
W0665,W0658,2026-02-22T08:41:54,USDC,67.677138,499,32.627769,810.378162,15,0.058181,0,0,True
W0577,W0148,2025-12-28T21:11:24,USDC,72.375886,379,681.219254,284.251033,4,0.173172,0,0,True
W0781,W0039,2026-03-03T22:24:45,BUSD,2363.609951,508,330.979451,9.735412,5,0.266114,0,0,True
W0453,W0228,2026-02-06T00:38:19,DAI,591.510975,4,177.566517,269.080873,3,0.179744,0,0,True
W0723,W0384,2026-01-02T14:01:38,USDT,2006.346144,226,47.620074,1258.43931,2,0.217584,1,0,True
W0485,W0333,2026-03-03T15:57:32,USDT,1853.43743,901,415.208747,320.055123,8,0.34214,1,0,True
W0537,W0395,2026-02-07T13:04:24,USDT,20.95821,1096,2369.825975,604.220798,9,0.145994,0,0,True
W0306,W0162,2026-01-23T01:42:22,USDT,28.807104,1378,259.163001,42.239239,6,0.955478,1,1,True
W0180,W0271,2026-01-10T15:08:44,DAI,234.320438,1008,36.091115,1058.590829,10,0.851451,0,0,True
W0071,W0647,2025-12-21T15:06:41,DAI,297.180943,1470,17.739137,291.525544,10,0.03916,0,0,True
W0531,W0453,2025-12-29T01:57:28,USDT,475.709218,688,37.71467,143.260553,5,0.223656,0,0,True
W0574,W0797,2026-02-12T09:53:05,USDT,55.050553,853,176.505474,439.933964,5,0.187947,0,0,True
W0077,W0018,2026-01-22T08:01:18,USDT,475.549238,719,106.964995,510.499265,25,0.820338,1,1,True
W0626,W0057,2026-02-11T02:41:52,USDT,840.783375,314,203.428596,32.211891,17,0.149917,0,0,True
W0683,W0489,2026-02-04T11:18:17,USDT,1391.96002,1089,387.332164,27.679667,24,0.209628,0,0,True
W0162,W0279,2026-02-02T20:30:55,DAI,558.118523,419,267.678801,1247.146813,27,0.093372,0,1,True
W0389,W0360,2026-02-19T14:09:57,USDC,296.044201,438,271.006148,80.682037,5,0.847332,1,0,True
W0217,W0596,2026-03-13T04:48:09,DAI,32.158059,878,233.51141,63.903505,4,0.331149,0,0,True
W0752,W0655,2026-02-05T20:19:30,DAI,5.559188,747,75.387476,57.604619,11,0.668978,0,0,True
W0055,W0407,2026-01-21T20:56:26,USDC,22.830534,272,61.953557,83.799159,16,0.166586,0,0,True
W0527,W0250,2026-03-18T04:10:42,BUSD,2507.741889,568,466.540381,34.110398,21,0.185412,0,0,True
W0147,W0072,2026-01-21T15:51:04,USDT,1.907848,158,124.800115,3127.510026,14,0.505866,1,1,True
W0768,W0468,2026-02-06T13:51:40,USDT,260.594744,740,4662.62978,13776.22697,5,0.075888,0,0,True
W0228,W0029,2026-01-20T06:54:59,USDC,32.269663,1113,361.862409,1114.922591,19,0.621342,1,1,True
W0385,W0635,2026-01-24T09:52:13,USDT,155.474,847,35.821112,79.493353,14,0.027398,0,0,True
W0743,W0139,2026-03-14T06:43:00,DAI,59.92216,898,2271.786788,39.112268,20,0.06196,0,0,True
W0021,W0356,2026-01-27T18:21:25,USDC,7133.488422,1258,1449.943088,53.537748,3,0.482987,1,1,True
W0756,W0197,2025-12-23T17:22:26,USDT,633.024884,800,63.517295,507.073876,15,0.167626,0,0,True
W0001,W0433,2026-02-08T02:02:32,USDC,53.570778,880,130.535567,1.321662,13,0.2774,0,0,True
W0427,W0399,2026-01-30T08:49:18,USDT,135.183706,896,210.607663,112.175959,3,0.893979,1,0,True
W0600,W0443,2025-12-29T13:21:18,DAI,652.981498,1147,632.392001,12.839133,11,0.367035,0,0,True
W0488,W0190,2026-01-10T09:50:00,USDC,10220.50911,578,442.705313,194.11816,2,0.312596,0,0,True
W0499,W0340,2026-01-09T11:01:49,USDC,3135.030063,631,572.366734,60.201571,5,0.304434,0,0,True
W0067,W0108,2026-01-21T20:10:53,USDC,101.641363,1284,102.176244,1400.467165,27,0.17651,0,0,True
W0189,W0319,2026-01-11T07:46:06,USDT,103.517855,82,174.97079,13.105029,12,0.191638,0,0,True
W0315,W0442,2026-01-29T16:08:35,USDT,71.436874,807,156.052429,538.341956,26,0.14839,0,0,True
W0707,W0792,2026-01-08T22:37:55,USDC,4227.333684,858,126.302566,22.88393,28,0.170251,0,0,True
W0735,W0019,2026-03-12T08:36:08,USDC,645.854604,570,488.366699,225.592859,8,0.161083,1,0,True
W0467,W0191,2026-02-14T20:03:19,BUSD,62.425962,1018,716.341307,449.826416,4,0.968743,1,1,True
W0027,W0516,2026-02-21T15:02:20,USDT,2888.652548,245,214.762794,526.834791,18,0.363083,1,0,True
W0635,W0531,2025-12-25T20:44:47,USDT,363.846234,923,301.321418,9.554847,11,0.200353,0,0,True
W0502,W0558,2026-02-01T08:05:08,USDC,470.737377,502,37.279087,168.533907,11,0.298534,1,0,True
W0467,W0332,2026-01-14T23:26:07,DAI,18.87265,413,87.783695,160.127438,12,0.176301,0,0,True
W0737,W0338,2025-12-31T03:21:25,BUSD,336.65888,1245,16.390718,1057.02467,25,0.836185,0,1,True
W0367,W0026,2026-02-10T18:40:14,USDT,1569.416101,573,206.489372,67.198461,26,0.135978,0,1,True
W0699,W0490,2026-01-13T08:39:05,USDT,1648.215378,435,365.951672,1165.24016,10,0.971114,1,1,True
W0730,W0176,2026-02-01T09:25:43,DAI,54.622536,1214,468.47954,929.291218,27,0.940032,0,1,True
W0344,W0623,2026-02-08T18:35:19,USDT,364.390275,1454,256.449018,280.042918,21,0.844005,0,1,True
W0213,W0214,2026-02-11T00:46:02,USDC,582.535448,875,151.72581,420.427363,27,0.763747,1,1,True
W0158,W0159,2026-01-15T14:53:47,DAI,3770.79266,469,354.47245,1033.176287,14,0.104457,0,0,True
W0084,W0321,2026-03-02T23:39:34,USDT,102.197339,1108,13.483451,174.690199,9,0.135984,0,0,True
W0783,W0082,2026-03-15T18:12:59,USDT,4334.481144,993,28.994606,28.336317,3,0.150926,0,0,True
W0643,W0472,2026-03-15T02:48:09,USDC,370.142277,425,13091.266957,174.965362,11,0.152054,0,0,True
W0118,W0797,2026-02-28T09:36:31,USDC,2804.807961,228,567.010791,115.203642,10,0.364625,0,0,True
W0686,W0440,2026-02-25T20:55:18,DAI,1097.686577,709,123.569492,139.592147,15,0.184834,0,0,True
W0077,W0168,2026-03-17T13:42:44,USDT,347.461008,322,33.644144,85.962584,3,0.122493,0,0,True
W0073,W0611,2025-12-23T12:54:10,USDT,92.620957,918,165.113288,1844.514488,16,0.064011,0,0,True
W0758,W0082,2026-01-31T22:16:15,USDC,25.467107,1452,135.28604,91.0332,4,0.531825,0,0,True
W0120,W0527,2025-12-21T22:37:55,USDT,6624.343811,1208,95.466647,73.185381,11,0.528466,0,0,True
W0395,W0133,2026-01-08T15:36:49,USDC,586.596657,33,118.453846,73.655203,23,0.762688,0,0,True
W0645,W0038,2025-12-26T00:56:21,USDT,6.702506,526,2.788008,325.509898,6,0.078724,0,0,True
W0493,W0179,2026-03-19T09:12:54,USDT,812.061534,58,557.207323,59.489311,17,0.675195,0,0,True
W0774,W0088,2026-02-05T20:07:42,USDC,554.633356,1174,159.356459,155.360075,27,0.80823,1,0,True
W0488,W0464,2026-02-07T21:51:31,USDT,816.547681,333,998.36557,31.451169,2,0.082511,1,1,True
W0118,W0283,2026-01-03T06:11:44,USDT,5416.307748,1355,18.890633,394.572604,4,0.336243,1,0,True
W0078,W0473,2026-01-14T22:11:28,DAI,129.766233,226,18.838908,327.481057,29,0.062821,0,0,True
W0572,W0552,2026-03-07T23:52:00,BUSD,1030.449245,1472,857.482699,2010.328996,18,0.74924,0,0,True
W0491,W0558,2026-03-15T06:04:56,BUSD,95.090053,35,225.305015,85.758297,14,0.460402,0,1,True
W0636,W0398,2026-02-24T00:52:09,DAI,19434.849255,957,107.669902,438.125105,4,0.017106,0,0,True
W0377,W0246,2026-03-13T18:52:50,USDT,363.956706,618,153.596841,135.086283,25,0.153437,0,0,True
W0236,W0275,2026-01-07T08:37:10,BUSD,30574.978015,225,587.640554,40.962227,22,0.238755,0,0,True
W0793,W0203,2026-02-18T03:14:37,USDC,62.712444,1114,1490.690761,75.500949,22,0.164945,1,0,True
W0147,W0332,2026-03-07T05:21:32,DAI,5548.167661,1214,1574.143506,68.538637,12,0.050491,0,0,True
W0009,W0037,2026-02-20T22:40:28,BUSD,228.953514,564,27.944375,109.499769,7,0.822856,1,0,True
W0343,W0419,2026-02-03T08:32:01,USDC,4245.790105,786,207.664836,144.663893,28,0.332,1,1,True
W0710,W0640,2025-12-23T07:28:05,USDT,168.659351,1273,177.569674,3581.523464,12,0.260208,0,0,True
W0010,W0331,2026-02-01T14:34:16,USDC,2039.656152,1071,109.880904,375.575524,13,0.246375,1,0,True
W0521,W0645,2026-01-01T11:56:29,USDC,716.414858,1462,386.616875,32.319657,17,0.146967,1,0,True
W0787,W0587,2026-02-25T18:56:50,USDT,108.509577,559,265.338913,34.650424,29,0.40556,0,0,True
W0015,W0394,2026-03-10T05:10:39,USDT,599.574111,257,274.925414,1523.432332,9,0.443643,1,0,True
W0274,W0006,2026-02-02T04:39:07,DAI,21.629593,482,127.760629,40.112147,29,0.119462,0,0,True
W0493,W0427,2026-02-06T14:42:19,USDT,11178.55536,697,113.207266,278.768884,21,0.31749,0,0,True
W0748,W0731,2026-01-21T04:24:28,DAI,1321.749334,1294,41.720938,1396.899941,22,0.463396,1,0,True
W0283,W0677,2026-02-05T01:35:30,DAI,2169.250228,719,176.497357,1794.274599,24,0.633019,1,1,True
W0586,W0695,2025-12-24T16:23:17,USDT,8579.712579,837,66.344598,3.566491,16,0.557532,0,0,True
W0078,W0122,2025-12-25T08:40:56,USDC,1476.233887,1443,160.589898,167.78938,1,0.164182,0,0,True
W0333,W0519,2026-01-30T05:45:41,BUSD,27.623391,348,338.479468,18.694917,6,0.129426,0,0,True
W0171,W0042,2026-02-19T02:24:41,USDT,6085.433244,1340,467.270888,2.065299,25,0.254611,0,0,True
W0549,W0575,2026-01-05T23:29:08,USDT,118.442025,525,256.548969,42.378124,10,0.280376,0,0,True
W0251,W0541,2026-02-25T16:09:36,USDT,26965.951791,1176,347.499581,109.398746,25,0.580121,0,0,True
W0671,W0701,2026-02-16T20:13:00,BUSD,6.682883,539,11.995321,322.679904,8,0.66544,1,1,True
W0079,W0400,2026-03-16T14:37:54,USDC,11916.804309,346,161.777174,83.595866,17,0.353578,0,0,True
W0542,W0641,2026-01-22T03:05:24,USDT,1122.679169,96,84.13298,327.299702,16,0.083781,0,0,True
W0319,W0699,2026-03-07T09:17:13,USDT,86.730314,1351,54.638709,3394.053908,7,0.057085,0,0,True
W0739,W0401,2025-12-27T20:36:59,USDC,854.458288,1037,7.912491,106.300961,25,0.42501,1,0,True
W0305,W0478,2026-03-01T13:11:57,USDT,300.441017,373,17.175547,89.661822,4,0.174826,0,0,True
W0729,W0724,2026-01-16T22:29:31,DAI,74.740379,230,14.652814,4429.917945,1,0.109233,0,0,True
W0623,W0705,2026-02-14T16:00:54,USDC,217.699968,442,260.469102,22.778295,12,0.155188,0,0,True
W0366,W0499,2026-02-08T13:22:08,USDT,406.066926,1336,33.634623,117.556729,21,0.786929,0,0,True
W0340,W0046,2026-02-28T05:07:19,USDT,63.76762,915,10.0457,20.170516,21,0.210962,0,0,True
W0650,W0127,2026-01-16T14:22:05,USDT,535.065768,1079,453.588255,15.371745,6,0.082553,0,0,True
W0307,W0256,2026-02-28T17:27:15,USDT,519.940438,1291,286.510972,68.328042,20,0.15938,0,0,True
W0710,W0541,2026-02-03T19:17:22,USDC,16937.444678,66,33.309628,271.97647,21,0.650178,0,0,True
W0539,W0797,2026-03-18T05:48:01,USDC,138.519953,1466,65.422792,1471.967827,1,0.328388,1,0,True
W0539,W0650,2026-03-06T16:17:17,USDC,15260.856729,1174,1332.58084,70.005899,20,0.113651,0,0,True
W0632,W0420,2026-03-04T10:09:54,USDC,2521.59368,309,85.068827,483.813509,7,0.082948,0,0,True
W0260,W0221,2026-02-12T11:59:31,DAI,179.73329,648,227.022811,356.02824,5,0.830518,1,1,True
W0706,W0316,2026-01-27T09:03:49,USDC,325.763894,913,66.501481,72.840279,24,0.200972,0,0,True
W0655,W0138,2026-01-01T03:14:01,DAI,16.210856,128,114.829387,64.833079,4,0.042386,0,0,True
W0118,W0586,2026-03-12T13:20:21,USDC,1230.940346,1299,11.306183,196.964744,1,0.280906,0,0,True
W0712,W0543,2025-12-29T21:54:55,USDT,356.958621,1103,300.244323,195.99783,9,0.122745,0,0,True
W0794,W0250,2026-01-07T09:01:21,USDT,2398.213981,317,190.412671,24.766306,8,0.126893,0,0,True
W0586,W0750,2026-03-07T05:48:55,DAI,2458.665344,1441,258.043458,43.030236,17,0.054069,0,0,True
W0095,W0096,2025-12-28T10:28:56,USDT,129.077034,656,1776.946362,410.420732,5,0.346644,0,0,True
W0532,W0602,2026-02-07T04:13:14,USDC,372.274048,326,22.974934,102.790683,28,0.251862,0,0,True
W0476,W0741,2026-01-25T12:01:22,BUSD,31.074587,301,83.016182,235.371781,12,0.048567,0,0,True
W0035,W0128,2026-02-26T17:44:06,USDT,74.583479,775,83.144244,75.506718,20,0.573831,0,1,True
W0464,W0651,2026-01-08T09:52:46,USDC,2331.370843,1315,135.595165,34.284311,15,0.307526,0,0,True
W0477,W0375,2026-03-18T00:47:43,USDC,109.70849,847,179.545237,118.895214,11,0.79311,0,0,True
W0427,W0107,2026-01-18T23:06:40,USDC,203.500497,101,31.290952,7.164001,23,0.265166,1,0,True
W0565,W0331,2026-01-27T23:32:27,USDT,130.364219,566,452.080316,66.672488,28,0.233509,1,1,True
W0456,W0596,2026-02-14T21:45:31,USDC,9070.836345,854,1072.612563,253.520904,20,0.575615,1,1,True
W0202,W0479,2026-03-08T06:26:05,DAI,1078.535111,424,70.824976,30.238979,11,0.041607,0,0,True
W0647,W0173,2026-01-24T10:11:23,USDT,12588.354265,1186,375.795546,66.691206,23,0.520552,1,1,True
W0438,W0180,2026-03-09T03:06:53,USDC,54.5473,601,74.40691,304.676642,24,0.90549,1,1,True
W0221,W0481,2025-12-23T17:58:32,BUSD,159.858098,1150,511.00725,182.201038,5,0.485597,0,0,True
W0337,W0557,2026-02-02T09:10:58,DAI,39.504196,1055,583.358524,1429.426685,3,0.171172,0,0,True
W0370,W0115,2026-02-10T18:09:33,USDT,137.093926,41,79.454044,9.884523,19,0.451471,0,1,True
W0267,W0313,2026-03-04T12:32:42,USDC,145.672495,1239,172.219129,83.439612,22,0.080649,0,0,True
W0399,W0143,2026-02-22T09:41:08,USDT,59.852399,173,11.013557,22.736812,29,0.059509,0,0,True
W0210,W0727,2026-02-15T02:15:49,USDT,77.569031,907,300.922145,462.459889,28,0.136861,0,0,True
W0059,W0170,2026-01-20T18:06:04,USDT,32.048327,1151,419.692938,498.514738,27,0.26877,0,0,True
W0555,W0561,2026-02-01T00:41:41,USDT,1370.858105,238,33.614377,403.707792,17,0.078552,0,0,True
W0231,W0619,2025-12-22T17:00:49,USDT,341.402859,469,1083.170711,15.070312,3,0.182187,0,0,True
W0391,W0414,2026-02-10T08:51:35,USDC,271.226457,46,418.008876,417.222271,23,0.211397,0,0,True
W0254,W0122,2026-01-14T03:00:43,USDC,4122.315748,972,1058.784584,107.114938,28,0.176012,0,0,True
W0069,W0148,2026-01-02T00:00:06,BUSD,12414.476277,146,117.059513,490.159774,1,0.105826,0,0,True
W0734,W0203,2026-01-13T14:51:32,USDT,103.184976,855,959.197287,81.375473,5,0.15595,0,0,True
W0329,W0279,2026-02-02T12:14:59,USDT,45.692907,1468,14.597325,6.315587,14,0.39039,1,0,True
W0047,W0395,2026-01-12T10:26:25,DAI,1312.615691,230,61.415996,20.667218,29,0.248743,1,1,True
W0418,W0563,2026-02-24T23:42:41,DAI,44700.494793,1185,1393.596264,14.699649,17,0.077937,0,0,True
W0461,W0639,2026-01-06T03:32:32,DAI,367.956952,738,7.791106,117.301425,14,0.183161,1,0,True
W0519,W0582,2026-03-03T02:29:04,USDT,23.437908,1462,306.163891,35.048665,3,0.819129,0,0,True
W0542,W0415,2026-02-12T01:08:57,DAI,158.536581,632,237.731239,503.951617,23,0.080425,0,0,True
W0551,W0565,2026-02-03T00:34:38,USDT,13.332983,910,90.203776,8.555566,25,0.166477,0,0,True
W0292,W0486,2026-01-26T02:22:36,DAI,326.347711,1427,1.901402,51.185959,28,0.210289,0,0,True
W0392,W0565,2026-01-11T12:10:13,USDT,163.403717,43,1330.619657,4128.54975,2,0.084382,0,0,True
W0635,W0162,2026-03-07T00:40:34,USDC,225.868153,1032,50.532768,367.950894,25,0.231558,0,0,True
W0279,W0686,2026-02-21T20:40:01,DAI,259.143565,599,126.524141,191.819861,6,0.711342,1,1,True
W0371,W0723,2026-02-23T08:45:38,USDT,37270.93867,1260,139.563275,38.221697,11,0.645576,1,1,True
W0538,W0465,2026-03-03T10:56:51,BUSD,919.919331,1340,182.264477,308.279797,29,0.03022,0,0,True
W0084,W0297,2026-03-20T04:25:54,USDT,2242.055323,1331,58.199836,10.240519,13,0.326595,0,0,True
W0776,W0333,2025-12-30T10:41:37,USDT,52.009994,47,750.017335,23.48352,5,0.220026,0,0,True
W0025,W0319,2026-02-16T03:43:53,USDT,43.224626,691,150.411759,12.043247,15,0.886985,1,1,True
W0033,W0341,2026-03-04T07:34:36,USDT,79.063073,189,1388.274081,2180.112433,27,0.643963,0,1,True
W0605,W0754,2026-01-25T23:16:10,USDC,90.652911,1050,225.438164,60.531861,6,0.150154,1,0,True
W0324,W0676,2026-02-06T09:32:33,USDT,5220.781461,341,826.989005,378.90877,21,0.065318,0,0,True
W0679,W0189,2026-03-03T20:22:35,USDC,1260.615444,558,384.268406,163.995159,13,0.462121,0,0,True
W0500,W0543,2026-02-14T08:41:49,USDC,217.345913,602,24.959117,2178.708435,22,0.153438,0,0,True
W0630,W0610,2026-03-02T11:32:01,USDT,7987.306624,220,20.470919,65.946699,14,0.099067,0,0,True
W0518,W0257,2026-03-05T16:55:31,USDT,248.840444,767,70.187576,73.551026,28,0.087064,0,0,True
W0360,W0485,2026-03-06T09:38:59,USDT,96.451694,1359,28.637649,3206.834174,1,0.091059,1,0,True
W0421,W0056,2026-01-12T12:06:27,USDT,542.684035,570,258.645428,233.112383,19,0.375697,1,0,True
W0471,W0478,2026-02-06T22:48:56,USDT,12.276658,877,134.187284,102.651175,2,0.256022,0,0,True
W0100,W0598,2025-12-24T15:12:29,USDC,569.698451,1295,44.350329,27.413344,10,0.13875,0,0,True
W0272,W0445,2026-03-15T17:45:43,USDC,97.492063,1406,755.397066,24.918092,16,0.344077,1,0,True
W0278,W0747,2026-03-14T20:37:56,USDT,358.759082,723,27.546928,4.408907,25,0.662212,1,1,True
W0743,W0024,2026-01-16T01:00:00,DAI,95.818822,1460,137.769684,80.59723,12,0.297712,0,0,True
W0650,W0137,2025-12-22T20:22:15,DAI,14.817843,890,79.650118,66.809858,21,0.211403,0,0,True
W0168,W0353,2026-02-14T15:01:22,DAI,166.666967,1224,1301.744396,116.501928,9,0.319844,0,0,True
W0349,W0419,2026-03-02T20:58:09,BUSD,162.474444,1046,389.224461,205.212133,21,0.179619,0,0,True
W0463,W0334,2026-02-28T12:07:14,USDT,15989.36791,904,173.268246,199.573837,1,0.027169,0,0,True
W0002,W0532,2026-02-26T08:33:59,USDT,3.505585,500,100.100241,12.352437,25,0.191458,0,0,True
W0290,W0770,2026-01-29T10:56:56,USDT,23.550578,348,40.729357,504.322334,24,0.603553,1,0,True
W0035,W0306,2026-01-11T23:55:16,USDT,4167.724166,944,84.906026,635.228323,25,0.180613,0,0,True
W0506,W0703,2025-12-23T19:34:35,USDT,2243.178353,1287,95.806648,578.843752,28,0.091913,0,0,True
W0300,W0422,2026-03-17T20:49:59,USDC,521.310477,218,194.242446,10.307453,29,0.067369,1,0,True
W0395,W0475,2026-01-12T20:16:52,DAI,744.388301,1424,180.41806,8.875972,20,0.770699,0,0,True
W0360,W0310,2026-01-23T16:35:59,USDT,3120.354685,63,223.2866,488.634652,17,0.066883,0,0,True
W0636,W0051,2026-01-30T16:28:35,USDC,120.635049,1059,13.229683,48.763264,28,0.545803,1,1,True
W0015,W0586,2026-01-28T15:45:58,USDT,5776.664696,80,783.170291,1763.69787,1,0.309136,0,0,True
W0105,W0698,2025-12-21T03:54:02,USDC,1351.69353,1128,60.81742,511.522572,18,0.137315,0,0,True
W0496,W0779,2026-02-23T00:01:36,USDC,444.024012,89,485.127525,34.653157,2,0.160438,0,0,True
