applicant_id,application_date,loan_amount,annual_income,debt_to_income,employment_length,credit_grade,interest_rate,loan_purpose,home_ownership,delinquency_history,revolving_utilization,open_accounts,default_flag,loss_amount_if_default,income_to_loan_ratio,debt_burden_score,credit_utilization_band,loan_size_band,credit_grade_numeric,prior_delinquency_flag,application_vintage
APP-00156,2022-04-01,17067.04,122418.93,0.3385,8,A,0.0753,major_purchase,mortgage,1,0.1931,13,0,0.0,7.1728,0.2982,low,large,1,1,2022Q2
APP-00157,2022-04-02,10503.22,226579.99,0.2745,10,B,0.107,other,rent,1,0.1173,11,0,0.0,21.5724,0.2367,low,moderate,2,1,2022Q2
APP-00158,2022-04-02,15028.88,58433.82,0.2135,12,B,0.1118,debt_consolidation,rent,1,0.3607,13,0,0.0,3.8881,0.2793,moderate,large,2,1,2022Q2
APP-00159,2022-04-02,10453.33,47605.62,0.58,7,C,0.149,major_purchase,rent,0,0.4381,8,0,0.0,4.5541,0.4766,moderate,moderate,3,0,2022Q2
APP-00160,2022-04-02,6256.36,74075.5,0.1198,5,A,0.0641,debt_consolidation,mortgage,0,0.4715,6,0,0.0,11.84,0.2204,moderate,small,1,0,2022Q2
APP-00161,2022-04-03,12172.07,59026.39,0.2034,2,C,0.1396,major_purchase,rent,1,0.3017,15,0,0.0,4.8493,0.2545,moderate,moderate,3,1,2022Q2
APP-00162,2022-04-04,12087.09,61394.35,0.0839,8,B,0.0989,debt_consolidation,rent,2,0.3829,6,0,0.0,5.0793,0.2512,moderate,moderate,2,1,2022Q2
APP-00163,2022-04-05,42000.0,56689.18,0.58,1,D,0.2144,debt_consolidation,rent,1,0.6133,10,1,27455.79,1.3497,0.5727,elevated,very_large,4,1,2022Q2
APP-00164,2022-04-06,4208.86,25812.45,0.58,10,C,0.1323,debt_consolidation,rent,1,0.5809,9,0,0.0,6.1329,0.5623,elevated,small,3,1,2022Q2
APP-00165,2022-04-07,7106.51,41630.39,0.3963,14,B,0.1177,debt_consolidation,mortgage,0,0.2241,5,0,0.0,5.8581,0.3016,low,small,2,0,2022Q2
APP-00166,2022-04-09,29500.41,130207.66,0.1761,5,A,0.0877,home_improvement,own,0,0.2114,6,0,0.0,4.4138,0.1698,low,very_large,1,0,2022Q2
APP-00167,2022-04-10,24879.6,71428.13,0.2993,6,B,0.0832,home_improvement,rent,0,0.4767,10,0,0.0,2.871,0.3262,moderate,large,2,0,2022Q2
APP-00168,2022-04-10,16655.49,57901.16,0.2225,6,C,0.157,medical,rent,0,0.5065,10,0,0.0,3.4764,0.2912,moderate,large,3,0,2022Q2
APP-00169,2022-04-11,18369.64,65986.03,0.3018,15,C,0.1233,medical,mortgage,0,0.5845,9,0,0.0,3.5921,0.3621,elevated,large,3,0,2022Q2
APP-00170,2022-04-11,27243.44,53883.86,0.4402,10,C,0.1579,medical,rent,0,0.4254,11,0,0.0,1.9779,0.3915,moderate,very_large,3,0,2022Q2
APP-00171,2022-04-11,11136.82,65672.3,0.417,8,C,0.1495,debt_consolidation,rent,1,0.3745,12,0,0.0,5.8969,0.4017,moderate,moderate,3,1,2022Q2
APP-00172,2022-04-12,32271.35,110417.55,0.307,6,D,0.2266,debt_consolidation,own,0,0.4876,11,0,0.0,3.4215,0.3341,moderate,very_large,4,0,2022Q2
APP-00173,2022-04-12,21644.49,40702.67,0.3456,5,C,0.1264,debt_consolidation,rent,1,0.3799,10,0,0.0,1.8805,0.362,moderate,large,3,1,2022Q2
APP-00174,2022-04-12,15936.49,94502.25,0.0978,10,B,0.104,home_improvement,mortgage,0,0.2526,13,0,0.0,5.9299,0.1375,low,large,2,0,2022Q2
APP-00175,2022-04-12,8813.57,44877.07,0.3762,6,B,0.1283,medical,rent,2,0.4838,11,0,0.0,5.0918,0.453,moderate,moderate,2,1,2022Q2
APP-00176,2022-04-13,9310.81,93081.07,0.2437,6,D,0.2261,debt_consolidation,rent,2,0.3229,18,0,0.0,9.9971,0.3247,moderate,moderate,4,1,2022Q2
APP-00177,2022-04-13,10291.76,90690.26,0.1215,9,C,0.1453,debt_consolidation,mortgage,0,0.3347,9,0,0.0,8.8119,0.1776,moderate,moderate,3,0,2022Q2
APP-00178,2022-04-14,20770.46,70020.49,0.3191,4,B,0.1089,major_purchase,mortgage,1,0.1819,10,0,0.0,3.3712,0.2833,low,large,2,1,2022Q2
APP-00179,2022-04-14,10246.25,88416.31,0.2552,11,A,0.0647,home_improvement,mortgage,0,0.1704,13,0,0.0,8.6291,0.2026,low,moderate,1,0,2022Q2
APP-00180,2022-04-14,16055.13,109745.34,0.58,8,C,0.1292,debt_consolidation,own,2,0.3927,4,0,0.0,6.8355,0.5421,moderate,large,3,1,2022Q2
APP-00181,2022-04-14,16882.15,28513.98,0.58,10,E,0.2908,major_purchase,mortgage,0,0.6643,12,0,0.0,1.689,0.549,elevated,large,5,0,2022Q2
APP-00182,2022-04-16,13294.44,48216.93,0.1811,10,A,0.0866,medical,mortgage,2,0.3845,10,0,0.0,3.6268,0.3081,moderate,moderate,1,1,2022Q2
APP-00183,2022-04-17,23402.12,50483.64,0.0849,3,B,0.1044,home_improvement,rent,0,0.2641,12,0,0.0,2.1572,0.1338,low,large,2,0,2022Q2
APP-00184,2022-04-18,11465.69,53388.27,0.3356,0,C,0.1466,home_improvement,own,1,0.2731,12,0,0.0,4.6564,0.322,low,moderate,3,1,2022Q2
APP-00185,2022-04-18,9494.94,32564.91,0.58,7,B,0.1017,debt_consolidation,rent,0,0.1586,10,0,0.0,3.4297,0.3871,low,moderate,2,0,2022Q2
APP-00186,2022-04-19,14356.45,57519.16,0.187,7,B,0.0879,home_improvement,own,0,0.492,10,0,0.0,4.0065,0.2659,moderate,moderate,2,0,2022Q2
APP-00187,2022-04-19,4784.14,68188.5,0.3538,2,B,0.1135,debt_consolidation,mortgage,1,0.3223,9,0,0.0,14.253,0.3484,moderate,small,2,1,2022Q2
APP-00188,2022-04-19,9423.55,24000.0,0.3918,9,C,0.1488,home_improvement,own,1,0.3357,13,0,0.0,2.5468,0.3746,moderate,moderate,3,1,2022Q2
APP-00189,2022-04-19,12788.01,75450.11,0.2261,6,E,0.2563,debt_consolidation,rent,0,0.356,10,0,0.0,5.9001,0.245,moderate,moderate,5,0,2022Q2
APP-00190,2022-04-20,10339.32,125739.78,0.1689,5,E,0.2715,medical,mortgage,1,0.5067,14,0,0.0,12.1613,0.3001,moderate,moderate,5,1,2022Q2
APP-00191,2022-04-20,11141.41,47052.46,0.1016,1,C,0.1341,other,mortgage,0,0.5405,6,0,0.0,4.2232,0.2319,moderate,moderate,3,0,2022Q2
APP-00192,2022-04-20,8590.64,57475.51,0.3771,3,C,0.1551,other,rent,0,0.6494,12,0,0.0,6.6905,0.4266,elevated,moderate,3,0,2022Q2
APP-00193,2022-04-21,20612.44,70675.47,0.2489,2,A,0.0807,debt_consolidation,rent,0,0.1738,7,0,0.0,3.4288,0.1999,low,large,1,0,2022Q2
APP-00194,2022-04-21,5437.11,108526.54,0.2674,0,D,0.1859,home_improvement,rent,0,0.4904,9,0,0.0,19.9603,0.312,moderate,small,4,0,2022Q2
APP-00195,2022-04-21,9734.71,149284.06,0.5323,3,B,0.106,home_improvement,mortgage,1,0.5401,10,0,0.0,15.3352,0.5216,moderate,moderate,2,1,2022Q2
APP-00196,2022-04-22,14185.92,81493.82,0.1706,7,D,0.1914,home_improvement,mortgage,0,0.5067,15,0,0.0,5.7447,0.2611,moderate,moderate,4,0,2022Q2
APP-00197,2022-04-23,16960.37,51141.9,0.1116,11,C,0.1566,major_purchase,mortgage,1,0.3591,17,0,0.0,3.0154,0.2197,moderate,large,3,1,2022Q2
APP-00198,2022-04-23,22486.72,37069.29,0.2345,11,C,0.1508,home_improvement,rent,0,0.3292,10,0,0.0,1.6485,0.2414,moderate,large,3,0,2022Q2
APP-00199,2022-04-24,14240.26,53011.66,0.3066,3,B,0.0874,debt_consolidation,own,1,0.338,15,0,0.0,3.7227,0.326,moderate,moderate,2,1,2022Q2
APP-00200,2022-04-27,11801.93,58954.98,0.2943,7,A,0.0778,debt_consolidation,rent,0,0.2174,6,0,0.0,4.9954,0.2403,low,moderate,1,0,2022Q2
APP-00201,2022-04-29,40238.28,52710.99,0.2482,3,D,0.214,debt_consolidation,mortgage,1,0.2667,15,0,0.0,1.31,0.2693,low,very_large,4,1,2022Q2
APP-00202,2022-04-29,12489.65,45892.75,0.1738,2,A,0.0792,major_purchase,mortgage,0,0.2265,12,0,0.0,3.6745,0.1733,low,moderate,1,0,2022Q2
APP-00203,2022-04-29,30036.9,37517.56,0.3411,7,A,0.0756,other,mortgage,0,0.5172,10,0,0.0,1.249,0.3633,moderate,very_large,1,0,2022Q2
APP-00204,2022-04-29,12426.99,86209.57,0.5542,11,C,0.1374,medical,mortgage,2,0.161,7,0,0.0,6.9373,0.4529,low,moderate,3,1,2022Q2
APP-00205,2022-05-01,22567.45,42653.55,0.3099,4,D,0.1817,other,mortgage,0,0.4742,9,0,0.0,1.89,0.3315,moderate,large,4,0,2022Q2
APP-00206,2022-05-02,23883.62,46847.27,0.2289,2,C,0.1513,debt_consolidation,own,0,0.4432,11,0,0.0,1.9615,0.2746,moderate,large,3,0,2022Q2
APP-00207,2022-05-02,19772.32,40754.53,0.258,15,A,0.0635,medical,own,2,0.3126,5,0,0.0,2.0612,0.3297,moderate,large,1,1,2022Q2
APP-00208,2022-05-03,14358.77,49463.4,0.0513,12,B,0.0752,debt_consolidation,rent,0,0.1421,8,0,0.0,3.4448,0.0753,low,moderate,2,0,2022Q2
APP-00209,2022-05-03,11948.3,45414.51,0.3381,11,A,0.0808,major_purchase,rent,1,0.4448,13,0,0.0,3.8009,0.3784,moderate,moderate,1,1,2022Q2
APP-00210,2022-05-03,16501.72,94202.8,0.3768,0,E,0.2704,other,rent,2,0.1706,9,0,0.0,5.7087,0.3531,low,large,5,1,2022Q2
APP-00211,2022-05-03,16215.17,64547.83,0.2241,4,A,0.0582,debt_consolidation,mortgage,0,0.3817,7,0,0.0,3.9807,0.2521,moderate,large,1,0,2022Q2
APP-00212,2022-05-04,34337.54,118000.37,0.2606,6,E,0.2813,other,mortgage,2,0.5098,12,1,17664.4,3.4365,0.3943,moderate,very_large,5,1,2022Q2
APP-00213,2022-05-05,26963.76,79965.46,0.2713,12,A,0.045,small_business,rent,0,0.3397,10,0,0.0,2.9657,0.2661,moderate,very_large,1,0,2022Q2
APP-00214,2022-05-05,6823.3,63463.33,0.1458,0,C,0.1504,medical,rent,0,0.489,9,0,0.0,9.301,0.241,moderate,small,3,0,2022Q2
APP-00215,2022-05-06,10643.46,56255.65,0.2949,0,C,0.139,major_purchase,rent,0,0.2809,11,0,0.0,5.2855,0.2609,low,moderate,3,0,2022Q2
APP-00216,2022-05-06,11474.8,34303.04,0.3344,6,A,0.0784,debt_consolidation,mortgage,0,0.4592,7,0,0.0,2.9894,0.3409,moderate,moderate,1,0,2022Q2
APP-00217,2022-05-06,13177.97,83567.69,0.532,13,E,0.2546,debt_consolidation,mortgage,0,0.5396,18,0,0.0,6.3415,0.4812,moderate,moderate,5,0,2022Q2
APP-00218,2022-05-07,17526.8,41325.32,0.1715,4,C,0.1239,debt_consolidation,mortgage,0,0.5846,10,0,0.0,2.3578,0.2866,elevated,large,3,0,2022Q2
APP-00219,2022-05-08,7451.87,53279.92,0.167,7,B,0.12,medical,own,1,0.4599,11,0,0.0,7.1499,0.284,moderate,small,2,1,2022Q2
APP-00220,2022-05-08,17575.99,58968.69,0.4186,8,B,0.0979,home_improvement,rent,1,0.3551,9,0,0.0,3.3551,0.3964,moderate,large,2,1,2022Q2
APP-00221,2022-05-08,16884.28,47869.82,0.0708,3,B,0.104,major_purchase,mortgage,0,0.2463,10,0,0.0,2.8352,0.1199,low,large,2,0,2022Q2
APP-00222,2022-05-10,17263.24,71676.62,0.2222,6,B,0.105,small_business,own,0,0.0425,6,0,0.0,4.152,0.1425,low,large,2,0,2022Q2
APP-00223,2022-05-10,6978.46,141933.26,0.2354,8,B,0.0894,major_purchase,mortgage,0,0.2601,10,0,0.0,20.3388,0.2197,low,small,2,0,2022Q2
APP-00224,2022-05-11,28781.06,100433.0,0.1282,4,E,0.2614,medical,rent,1,0.2482,15,1,13706.15,3.4896,0.1938,low,very_large,5,1,2022Q2
APP-00225,2022-05-11,27109.53,88104.43,0.2032,1,E,0.2776,major_purchase,rent,0,0.5524,7,0,0.0,3.2499,0.2946,elevated,very_large,5,0,2022Q2
APP-00226,2022-05-11,11893.76,35325.95,0.3471,7,B,0.1287,debt_consolidation,rent,1,0.2817,13,0,0.0,2.9701,0.3315,low,moderate,2,1,2022Q2
APP-00227,2022-05-11,25150.08,39569.52,0.2032,10,B,0.1046,major_purchase,mortgage,2,0.5366,14,0,0.0,1.5733,0.3696,moderate,very_large,2,1,2022Q2
APP-00228,2022-05-12,17164.76,42461.36,0.406,10,B,0.1054,home_improvement,mortgage,2,0.4302,11,0,0.0,2.4738,0.4532,moderate,large,2,1,2022Q2
APP-00229,2022-05-13,42000.0,36343.84,0.2921,8,B,0.1047,debt_consolidation,rent,0,0.1114,11,0,0.0,0.8653,0.2051,low,very_large,2,0,2022Q2
APP-00230,2022-05-14,13823.66,73308.15,0.4071,8,B,0.1213,home_improvement,own,0,0.3952,13,0,0.0,5.3031,0.3626,moderate,moderate,2,0,2022Q2
APP-00231,2022-05-14,15910.41,81199.56,0.2698,3,B,0.0803,medical,rent,0,0.2256,6,0,0.0,5.1035,0.2287,low,large,2,0,2022Q2
APP-00232,2022-05-14,6605.95,78445.19,0.1963,3,B,0.0969,home_improvement,own,0,0.3232,3,0,0.0,11.8749,0.2173,moderate,small,2,0,2022Q2
APP-00233,2022-05-15,5957.15,68165.62,0.58,6,D,0.2227,medical,mortgage,2,0.3128,15,0,0.0,11.4427,0.5165,moderate,small,4,1,2022Q2
APP-00234,2022-05-15,8970.01,58682.54,0.1974,8,C,0.1383,debt_consolidation,mortgage,2,0.5932,14,0,0.0,6.5421,0.3843,elevated,moderate,3,1,2022Q2
APP-00235,2022-05-15,9616.93,48341.28,0.4127,5,A,0.0685,debt_consolidation,mortgage,2,0.4635,11,0,0.0,5.0267,0.4677,moderate,moderate,1,1,2022Q2
APP-00236,2022-05-15,15465.41,78916.41,0.3546,6,D,0.2196,home_improvement,rent,0,0.2178,9,0,0.0,5.1028,0.2753,low,large,4,0,2022Q2
APP-00237,2022-05-15,6903.56,70611.5,0.3615,5,C,0.1281,debt_consolidation,rent,0,0.4523,14,0,0.0,10.2283,0.3544,moderate,small,3,0,2022Q2
APP-00238,2022-05-16,21162.99,61516.3,0.3273,0,B,0.1072,debt_consolidation,rent,0,0.3332,13,0,0.0,2.9068,0.2964,moderate,large,2,0,2022Q2
APP-00239,2022-05-16,18029.21,34207.25,0.3222,3,D,0.2013,debt_consolidation,rent,1,0.2222,11,0,0.0,1.8973,0.298,low,large,4,1,2022Q2
APP-00240,2022-05-17,12526.45,52734.48,0.1656,13,E,0.2843,debt_consolidation,mortgage,1,0.6189,13,0,0.0,4.2098,0.3341,elevated,moderate,5,1,2022Q2
APP-00241,2022-05-18,20974.76,141965.31,0.2946,10,D,0.1947,major_purchase,rent,2,0.5051,11,0,0.0,6.7684,0.4125,moderate,large,4,1,2022Q2
APP-00242,2022-05-19,18817.56,82892.13,0.2016,5,C,0.1615,home_improvement,mortgage,0,0.2694,13,0,0.0,4.405,0.2031,low,large,3,0,2022Q2
APP-00243,2022-05-20,32453.17,56333.95,0.0797,6,B,0.097,medical,mortgage,0,0.3696,11,0,0.0,1.7359,0.1645,moderate,very_large,2,0,2022Q2
APP-00244,2022-05-21,10724.85,40702.11,0.3124,7,C,0.135,small_business,mortgage,0,0.5246,7,1,6530.93,3.7951,0.349,moderate,moderate,3,0,2022Q2
APP-00245,2022-05-21,40872.26,64018.83,0.3117,8,E,0.2815,debt_consolidation,mortgage,2,0.1685,9,0,0.0,1.5663,0.3147,low,very_large,5,1,2022Q2
APP-00246,2022-05-21,25353.2,57806.86,0.5048,9,B,0.1152,debt_consolidation,rent,0,0.4528,7,0,0.0,2.2801,0.4377,moderate,very_large,2,0,2022Q2
APP-00247,2022-05-21,29319.54,60833.98,0.2464,6,D,0.2265,other,rent,0,0.1514,12,0,0.0,2.0749,0.1913,low,very_large,4,0,2022Q2
APP-00248,2022-05-21,22548.24,152413.35,0.58,8,C,0.1512,major_purchase,mortgage,1,0.2032,11,0,0.0,6.7594,0.4414,low,large,3,1,2022Q2
APP-00249,2022-05-22,13729.28,31424.49,0.1458,7,A,0.0754,debt_consolidation,mortgage,0,0.3735,7,0,0.0,2.2889,0.2041,moderate,moderate,1,0,2022Q2
APP-00250,2022-05-22,8915.33,79864.86,0.4718,2,C,0.1471,debt_consolidation,mortgage,0,0.2951,10,0,0.0,8.9582,0.3681,low,moderate,3,0,2022Q2
APP-00251,2022-05-23,19725.04,98886.85,0.58,5,A,0.0739,debt_consolidation,mortgage,0,0.263,6,0,0.0,5.0133,0.4206,low,large,1,0,2022Q2
APP-00252,2022-05-23,7469.89,67853.43,0.1404,5,C,0.1528,debt_consolidation,mortgage,1,0.3298,13,0,0.0,9.0836,0.227,moderate,small,3,1,2022Q2
APP-00253,2022-05-23,29246.93,42097.64,0.2302,10,A,0.081,debt_consolidation,rent,0,0.5031,11,0,0.0,1.4394,0.2945,moderate,very_large,1,0,2022Q2
APP-00254,2022-05-23,10121.86,97985.93,0.3453,8,E,0.2789,home_improvement,own,1,0.6151,7,0,0.0,9.6806,0.4371,elevated,moderate,5,1,2022Q2
APP-00255,2022-05-24,13755.43,47481.67,0.2653,3,B,0.1075,major_purchase,rent,1,0.2242,5,0,0.0,3.4519,0.2656,low,moderate,2,1,2022Q2
APP-00256,2022-05-24,29482.01,54426.0,0.1816,3,C,0.1418,small_business,mortgage,2,0.4976,14,0,0.0,1.8461,0.3445,moderate,very_large,3,1,2022Q2
APP-00257,2022-05-24,18042.26,66028.62,0.2589,11,C,0.1387,debt_consolidation,own,1,0.3527,10,0,0.0,3.6597,0.3031,moderate,large,3,1,2022Q2
APP-00258,2022-05-26,5443.73,71696.33,0.0801,11,C,0.129,major_purchase,rent,0,0.6292,13,0,0.0,13.1705,0.2478,elevated,small,3,0,2022Q2
APP-00259,2022-05-26,13415.73,77315.54,0.049,2,A,0.054,debt_consolidation,own,0,0.3853,5,0,0.0,5.7631,0.1517,moderate,moderate,1,0,2022Q2
APP-00260,2022-05-26,14314.98,74418.39,0.0326,12,A,0.0746,debt_consolidation,rent,0,0.4871,7,0,0.0,5.1986,0.1748,moderate,moderate,1,0,2022Q2
APP-00261,2022-05-28,13114.23,100480.82,0.3148,3,C,0.1643,home_improvement,mortgage,2,0.6172,13,0,0.0,7.662,0.4601,elevated,moderate,3,1,2022Q2
APP-00262,2022-05-29,15539.64,90926.17,0.2934,6,E,0.2732,major_purchase,mortgage,2,0.637,14,0,0.0,5.8512,0.454,elevated,large,5,1,2022Q2
APP-00263,2022-05-29,11599.63,88509.21,0.0906,6,D,0.2272,home_improvement,own,2,0.5901,4,0,0.0,7.6303,0.3214,elevated,moderate,4,1,2022Q2
APP-00264,2022-05-31,9658.72,83765.93,0.2134,10,A,0.0665,major_purchase,rent,0,0.242,10,0,0.0,8.6726,0.2013,low,moderate,1,0,2022Q2
APP-00265,2022-05-31,11329.6,82485.21,0.58,7,B,0.0925,medical,mortgage,3,0.023,7,0,0.0,7.2805,0.4638,low,moderate,2,1,2022Q2
APP-00266,2022-06-03,12856.34,77206.9,0.1281,6,E,0.2786,major_purchase,own,0,0.5139,4,0,0.0,6.0054,0.2387,moderate,moderate,5,0,2022Q2
APP-00267,2022-06-03,25027.66,102415.41,0.1739,8,A,0.0545,debt_consolidation,mortgage,0,0.085,11,0,0.0,4.0921,0.128,low,very_large,1,0,2022Q2
APP-00268,2022-06-04,7447.64,74484.58,0.1999,10,D,0.1789,major_purchase,own,2,0.2997,16,0,0.0,10.0011,0.2918,low,small,4,1,2022Q2
APP-00269,2022-06-04,18023.55,147174.11,0.0721,10,A,0.0796,home_improvement,rent,0,0.2545,14,0,0.0,8.1657,0.1232,low,large,1,0,2022Q2
APP-00270,2022-06-05,17613.53,67567.58,0.163,16,A,0.0681,home_improvement,mortgage,0,0.2963,13,0,0.0,3.8361,0.1893,low,large,1,0,2022Q2
APP-00271,2022-06-05,12902.74,41363.58,0.1726,0,B,0.1201,debt_consolidation,rent,0,0.6279,5,0,0.0,3.2058,0.3011,elevated,moderate,2,0,2022Q2
APP-00272,2022-06-05,30399.87,59250.27,0.1795,4,A,0.0567,debt_consolidation,rent,0,0.1622,11,0,0.0,1.949,0.156,low,very_large,1,0,2022Q2
APP-00273,2022-06-06,32684.35,176155.26,0.1089,11,C,0.1266,debt_consolidation,mortgage,2,0.3902,14,0,0.0,5.3896,0.268,moderate,very_large,3,1,2022Q2
APP-00274,2022-06-06,14086.17,33961.83,0.1893,15,C,0.1473,home_improvement,rent,0,0.4687,9,0,0.0,2.411,0.2598,moderate,moderate,3,0,2022Q2
APP-00275,2022-06-07,8367.61,30950.76,0.1556,16,B,0.1218,debt_consolidation,mortgage,0,0.38,6,0,0.0,3.6989,0.2118,moderate,moderate,2,0,2022Q2
APP-00276,2022-06-07,14898.32,39940.7,0.2262,5,B,0.0917,debt_consolidation,mortgage,1,0.3467,8,0,0.0,2.6809,0.2822,moderate,moderate,2,1,2022Q2
APP-00277,2022-06-07,11514.71,58532.65,0.1834,6,B,0.0995,medical,rent,1,0.4341,7,0,0.0,5.0833,0.2853,moderate,moderate,2,1,2022Q2
APP-00278,2022-06-07,18555.22,48596.46,0.2519,9,E,0.285,other,own,1,0.2246,15,0,0.0,2.619,0.258,low,large,5,1,2022Q2
APP-00279,2022-06-08,7423.13,196150.11,0.58,6,B,0.0936,debt_consolidation,rent,2,0.3862,11,0,0.0,26.4242,0.54,moderate,small,2,1,2022Q2
APP-00280,2022-06-09,7146.98,58457.88,0.4479,16,A,0.0921,debt_consolidation,mortgage,1,0.3405,9,0,0.0,8.1794,0.4088,moderate,small,1,1,2022Q2
APP-00281,2022-06-09,42000.0,43397.4,0.3644,6,E,0.2545,debt_consolidation,rent,2,0.3952,16,0,0.0,1.0333,0.4178,moderate,very_large,5,1,2022Q2
APP-00282,2022-06-10,14381.18,107258.95,0.2745,9,C,0.1515,major_purchase,mortgage,0,0.2469,6,0,0.0,7.4583,0.2382,low,moderate,3,0,2022Q2
APP-00283,2022-06-10,40062.33,56148.15,0.2305,1,B,0.1152,debt_consolidation,mortgage,2,0.3058,6,0,0.0,1.4015,0.3116,moderate,very_large,2,1,2022Q2
APP-00284,2022-06-11,13087.69,43810.86,0.4665,4,B,0.1121,debt_consolidation,mortgage,0,0.3203,8,0,0.0,3.3475,0.3731,moderate,moderate,2,0,2022Q2
APP-00285,2022-06-11,15780.94,121564.23,0.3315,15,B,0.0908,debt_consolidation,mortgage,0,0.1602,7,0,0.0,7.7032,0.2435,low,large,2,0,2022Q2
APP-00286,2022-06-11,8108.29,56676.17,0.4829,0,E,0.2793,home_improvement,rent,2,0.3896,10,1,3389.79,6.9899,0.4847,moderate,moderate,5,1,2022Q2
APP-00287,2022-06-12,9081.37,78344.75,0.3174,9,C,0.1421,debt_consolidation,mortgage,0,0.4303,3,0,0.0,8.627,0.3218,moderate,moderate,3,0,2022Q2
APP-00288,2022-06-13,6870.68,55615.34,0.2443,2,D,0.2007,home_improvement,mortgage,0,0.1305,8,0,0.0,8.0946,0.1835,low,small,4,0,2022Q2
APP-00289,2022-06-13,8123.09,44910.46,0.2432,8,C,0.145,debt_consolidation,rent,0,0.3336,12,0,0.0,5.5287,0.2478,moderate,moderate,3,0,2022Q2
APP-00290,2022-06-13,16581.12,71614.31,0.2267,0,D,0.1973,medical,rent,0,0.2784,11,0,0.0,4.319,0.2206,low,large,4,0,2022Q2
APP-00291,2022-06-14,17445.35,33893.92,0.4146,4,C,0.1163,debt_consolidation,mortgage,0,0.4233,2,0,0.0,1.9429,0.3759,moderate,large,3,0,2022Q2
APP-00292,2022-06-14,7606.51,102628.54,0.214,5,B,0.1102,debt_consolidation,rent,1,0.1568,7,0,0.0,13.4922,0.2143,low,moderate,2,1,2022Q2
APP-00293,2022-06-14,20714.31,43021.29,0.3859,1,B,0.1203,medical,rent,1,0.3604,10,0,0.0,2.0769,0.3791,moderate,large,2,1,2022Q2
APP-00294,2022-06-14,20281.66,58073.91,0.1081,0,C,0.1589,home_improvement,mortgage,1,0.2069,8,0,0.0,2.8634,0.1689,low,large,3,1,2022Q2
APP-00295,2022-06-14,28588.02,38553.66,0.3428,9,E,0.2838,debt_consolidation,mortgage,0,0.3267,20,0,0.0,1.3486,0.3034,moderate,very_large,5,0,2022Q2
APP-00296,2022-06-15,24340.17,36247.65,0.1276,6,C,0.1443,debt_consolidation,own,2,0.3841,19,0,0.0,1.4892,0.2769,moderate,large,3,1,2022Q2
APP-00297,2022-06-16,8369.61,25202.63,0.1447,0,B,0.1139,debt_consolidation,mortgage,0,0.4402,1,0,0.0,3.0112,0.2248,moderate,moderate,2,0,2022Q2
APP-00298,2022-06-16,16479.58,35287.57,0.2138,3,C,0.1336,small_business,rent,2,0.3582,12,0,0.0,2.1413,0.3186,moderate,large,3,1,2022Q2
APP-00299,2022-06-16,16538.44,75702.97,0.58,11,B,0.1166,debt_consolidation,mortgage,0,0.7203,8,0,0.0,4.5774,0.5669,elevated,large,2,0,2022Q2
APP-00300,2022-06-17,22245.28,61470.25,0.1603,6,B,0.0998,major_purchase,own,1,0.3727,12,0,0.0,2.7633,0.2523,moderate,large,2,1,2022Q2
APP-00301,2022-06-17,42000.0,38206.14,0.2001,4,C,0.1307,major_purchase,rent,0,0.3272,9,0,0.0,0.9097,0.2208,moderate,very_large,3,0,2022Q2
APP-00302,2022-06-18,25400.14,183146.66,0.1,16,A,0.0728,debt_consolidation,mortgage,0,0.3712,5,0,0.0,7.2105,0.1768,moderate,very_large,1,0,2022Q2
APP-00303,2022-06-19,15805.04,68116.5,0.2915,0,A,0.1074,debt_consolidation,rent,0,0.4378,15,0,0.0,4.3098,0.3092,moderate,large,1,0,2022Q2
APP-00304,2022-06-19,14925.78,59480.03,0.4223,9,E,0.2945,home_improvement,rent,1,0.3153,13,0,0.0,3.9851,0.3858,moderate,moderate,5,1,2022Q2
APP-00305,2022-06-19,21742.27,92027.63,0.2744,3,B,0.1054,debt_consolidation,rent,0,0.319,11,0,0.0,4.2327,0.2612,moderate,large,2,0,2022Q2
APP-00306,2022-06-19,23929.67,95668.62,0.2956,7,A,0.0782,small_business,mortgage,0,0.1432,9,0,0.0,3.9979,0.2172,low,large,1,0,2022Q2
APP-00307,2022-06-19,17739.62,51919.76,0.3039,9,A,0.0723,debt_consolidation,rent,0,0.2576,13,1,11902.46,2.9268,0.2587,low,large,1,0,2022Q2
APP-00308,2022-06-19,10725.93,61617.64,0.4932,9,A,0.0592,home_improvement,rent,0,0.1892,16,0,0.0,5.7447,0.3466,low,moderate,1,0,2022Q2
APP-00309,2022-06-19,9640.36,62107.87,0.4512,6,E,0.2958,major_purchase,rent,2,0.2602,16,0,0.0,6.4425,0.4249,low,moderate,5,1,2022Q2
APP-00310,2022-06-19,26001.78,26656.71,0.2521,6,B,0.1225,other,mortgage,0,0.1756,9,0,0.0,1.0252,0.2024,low,very_large,2,0,2022Q2
APP-00311,2022-06-20,22466.8,47931.8,0.076,10,B,0.1013,debt_consolidation,mortgage,0,0.1602,8,0,0.0,2.1335,0.0954,low,large,2,0,2022Q2
APP-00312,2022-06-20,24309.65,62861.17,0.5608,9,C,0.1524,medical,rent,1,0.1421,12,1,7812.22,2.5859,0.4108,low,large,3,1,2022Q2
